"","edgeuid","median_average_speed"
"37055",157500809,2.255
"37056",157500810,5.065
"37057",157500813,9.83
"37058",157500815,9.735
"37059",157500816,9.615
"37060",157500820,4.91
"37061",157500821,9.67
"37062",157500858,9.95
"37063",157500860,5.68
"37064",157500861,10.22
"37065",157500863,5.9
"37066",157500864,10.36
"37067",157500865,10.46
"37068",157500868,7.245
"37069",157500869,10.81
"37070",157500870,10.88
"37071",157500871,10.41
"37072",157500874,6.22
"37073",157500875,6.73
"37074",157500876,11.235
"37075",157500877,6.22
"37076",157500886,12.02
"37077",157500887,6.01
"37078",157500888,67.98
"37079",157500894,9.19
"37080",157500900,11.2
"37081",157500901,10.75
"37082",157500902,9.025
"37083",157500907,12.36
"37084",157500908,10.04
"37085",157500914,7.93
"37086",157500916,8.86
"37087",157500934,3.1
"37088",157500938,2.395
"37089",157500995,5.72
"37090",157500996,9.67
"37091",157500999,2.49
"37092",157501001,2.02
"37093",157501010,8.72
"37094",157501012,10.76
"37095",157501026,2.29
"37096",157501031,1.68
"37097",157501055,4.28
"37098",157501056,7.43
"37099",157501059,3.73
"37100",157501060,7.49
"37101",157501062,5.835
"37102",157501068,5.36
"37103",157501072,4.625
"37104",157501073,9.71
"37105",157501079,3.915
"37106",157501081,4.77
"37107",157501083,5.35
"37108",157501099,6.53
"37109",157501101,3.84
"37110",157501102,6.08
"37111",157501104,5.88
"37112",157501106,4.25
"37113",157501107,5.71
"37114",157501108,5.12
"37115",157501111,4.46
"37116",157501112,4.495
"37117",157501118,4.995
"37118",157501136,6.56
"37119",157501138,5.07
"37120",157501153,5.36
"37121",157501154,9.785
"37122",157501156,2.825
"37123",157501163,0
"37124",157501165,8.09
"37125",157501185,0
"37126",157501186,7.64
"37127",157501189,0
"37128",157501195,0
"37129",157501198,0
"37130",157501208,7.69
"37131",157501209,10.66
"37132",157501210,10.47
"37133",157501212,9.23
"37134",157501214,6.095
"37135",157501216,9.38
"37136",157501217,6.25
"37137",157501248,0
"37138",157501254,0
"37139",157501255,7.875
"37140",157501256,0
"37141",157501258,7.46
"37142",157501264,22.23
"37143",157501265,3.38
"37144",157501266,6.72
"37145",157501267,8
"37146",157501271,6.69
"37147",157501272,7.635
"37148",157501277,4.42
"37149",157501279,3.11
"37150",157501280,6.24
"37151",157501282,6.11
"37152",157501283,8.76
"37153",157501284,6.88
"37154",157501286,9.41
"37155",157501287,9.68
"37156",157501288,7.26
"37157",157501289,2.77
"37158",157501291,2.54
"37159",157501295,2.705
"37160",157501302,10.68
"37161",157501308,6.525
"37162",157501310,6.54
"37163",157501313,8.72
"37164",157501314,6.88
"37165",157501315,3.25
"37166",157501318,6.71
"37167",157501319,10.12
"37168",157501336,10.86
"37169",157501339,7.42
"37170",157501340,7.7
"37171",157501347,10.55
"37172",157501348,9.52
"37173",157501349,7.26
"37174",157501350,7.34
"37175",157501351,7.88
"37176",157501356,9.51
"37177",157501361,11.31
"37178",157501442,1.54
"37179",157501474,10.89
"37180",157501478,6.8275
"37181",157501487,7.21
"37182",157501492,10.75
"37183",157501493,10.515
"37184",157501495,14.165
"37185",157501496,9.65
"37186",157501499,9.16
"37187",157501501,8.225
"37188",157501502,7.825
"37189",157501504,7.705
"37190",157501507,6.985
"37191",157501509,6.34
"37192",157501511,4.49
"37193",157501520,9.3
"37194",157501530,9.405
"37195",157501548,9.675
"37196",157501575,9.11
"37197",157501576,9
"37198",157501583,9.045
"37199",157501584,9.81
"37200",157501602,4.675
"37201",157501603,6.925
"37202",157501609,10.865
"37203",157501619,11.835
"37204",157501622,12.115
"37205",157501623,3.95
"37206",157501630,12.01
"37207",157501632,12.015
"37208",157501636,5.505
"37209",157501637,6.53
"37210",157501639,5.155
"37211",157501641,3.87
"37212",157501643,5.28
"37213",157501644,5.67
"37214",157501650,12.125
"37215",157501669,7.98
"37216",157501681,7.12
"37217",157501698,4.82
"37218",157501700,11.76
"37219",157501703,11.87
"37220",157501705,11.22
"37221",157501706,11.83
"37222",157501707,11.69
"37223",157501733,11.97
"37224",157501735,11.8
"37225",157501736,12
"37226",157501743,12.48
"37227",157501744,12.38
"37228",157501745,11.785
"37229",157501750,7.42
"37230",157501751,6.675
"37231",157501752,10.085
"37232",157501753,3.525
"37233",157501754,11.645
"37234",157501756,6.25
"37235",157501757,6.995
"37236",157501758,11.385
"37237",157501759,11.26
"37238",157501767,5.19
"37239",157501769,6.84
"37240",157501772,13.1
"37241",157501773,9.62
"37242",157501774,5.695
"37243",157501775,6.305
"37244",157501782,6.71
"37245",157501783,13.09
"37246",157501796,6.755
"37247",157501797,2.46
"37248",157501801,6.925
"37249",157501810,13.23
"37250",157501812,13.8
"37251",157501838,11.845
"37252",157501848,9.79
"37253",157501851,2.71
"37254",157501853,9.25
"37255",157501856,5.25
"37256",157501857,6.05
"37257",157501864,5.37
"37258",157501868,5.85
"37259",157501888,5.84
"37260",157501894,2.1
"37261",157501895,2.54
"37262",157501896,7.59
"37263",157501898,0
"37264",157501900,0
"37265",157501903,7.58
"37266",157501905,7.04
"37267",157501906,8.77
"37268",157501932,6.14
"37269",157501933,7.05
"37270",157501942,4.06
"37271",157502092,1.96
"37272",157502093,7.83
"37273",157502094,4.01
"37274",157502096,4.985
"37275",157502097,3.7325
"37276",157502099,5.0125
"37277",157502100,7.8225
"37278",157502128,4.34
"37279",157502146,7.15
"37280",157502151,6.3
"37281",157502152,7.95
"37282",157502158,8.3
"37283",157502160,8.79
"37284",157502165,7.04
"37285",157502166,7.98
"37286",157502168,7.37
"37287",157502175,8.73
"37288",157502178,8.7
"37289",157502181,8.42
"37290",157502182,8.87
"37291",157502187,8.85
"37292",157502189,10.03
"37293",157502193,8.97
"37294",157502195,11.06
"37295",157502196,10.705
"37296",157502198,3.54
"37297",157502241,7.75
"37298",157502243,9
"37299",157502246,10.49
"37300",157502248,10.01
"37301",157502249,11.65
"37302",157502253,11.78
"37303",157502254,10.87
"37304",157502259,11.76
"37305",157502291,10.07
"37306",157502292,12.11
"37307",157502300,11.01
"37308",157502301,10.15
"37309",157502303,10.42
"37310",157502352,6.25
"37311",157502354,8.27
"37312",157502356,8.44
"37313",157502357,31.585
"37314",157502358,6.43
"37315",157502359,8.365
"37316",157502360,7.08
"37317",157502361,7.75
"37318",157502363,7.59
"37319",157502365,7.18
"37320",157502371,8.005
"37321",157502372,6.82
"37322",157502383,7.465
"37323",157502387,6.505
"37324",157502388,4.565
"37325",157502389,6.01
"37326",157502390,4.66
"37327",157502392,9.54
"37328",157502393,8.59
"37329",157502397,10.22
"37330",157502398,10.03
"37331",157502402,4.75
"37332",157502404,10.725
"37333",157502406,6.715
"37334",157502407,5.43
"37335",157502408,8.46
"37336",157502409,10.465
"37337",157502410,3.46
"37338",157502411,7.88
"37339",157502412,5.4675
"37340",157502413,10.67
"37341",157502416,5.68
"37342",157502418,9.72
"37343",157502419,10.94
"37344",157502421,10.43
"37345",157502423,4.55
"37346",157502425,1.06
"37347",157502426,4.35
"37348",157502427,2.47
"37349",157502428,4.055
"37350",157502429,2.61
"37351",157502430,2.83
"37352",157502431,3.41
"37353",157502433,4.14
"37354",157502435,4.56
"37355",157502439,0
"37356",157502453,7.86
"37357",157502454,9.09
"37358",157502455,8.635
"37359",157502458,9
"37360",157502459,9.54
"37361",157502460,23.98
"37362",157502464,21.55
"37363",157502465,19.055
"37364",157502466,8.065
"37365",157502468,8.945
"37366",157502469,8.54
"37367",157502476,10.175
"37368",157502480,9.45
"37369",157502484,6.73
"37370",157502486,7.455
"37371",157502487,8.1275
"37372",157502492,12.12
"37373",157502493,10.775
"37374",157502500,11.215
"37375",157502502,8.84
"37376",157502507,11.875
"37377",157502509,9.445
"37378",157502511,10.7
"37379",157502512,7.65
"37380",157502513,8.01
"37381",157502515,11.965
"37382",157502520,6.76
"37383",157502522,7.64
"37384",157502523,6.545
"37385",157502527,9.205
"37386",157502528,8.82
"37387",157502530,5.67
"37388",157502531,5.735
"37389",157502533,5.68
"37390",157502547,3.51
"37391",157502549,7.46
"37392",157502583,7.06
"37393",157502585,7.24
"37394",157502586,7.96
"37395",157502597,7.02
"37396",157502601,7.67
"37397",157502602,7.4
"37398",157502634,5.23
"37399",157502635,2.85
"37400",157502636,5.95
"37401",157502637,7.84
"37402",157502639,5.195
"37403",157502641,4.345
"37404",157502642,7.43
"37405",157502643,8.51
"37406",157502644,5.38
"37407",157502646,5.25
"37408",157502647,2.55
"37409",157502648,3.02
"37410",157502649,7.01
"37411",157502653,8.48
"37412",157502655,24.61
"37413",157502656,7.38
"37414",157502658,6.765
"37415",157502659,6.875
"37416",157502660,7.77
"37417",157502661,60.96
"37418",157502662,7.82
"37419",157502663,6.58
"37420",157502666,7.45
"37421",157502667,7.07
"37422",157502668,7.94
"37423",157502670,7.7
"37424",157502672,8.42
"37425",157502688,7.05
"37426",157502690,8.46
"37427",157502691,8.47
"37428",157502694,8.82
"37429",157502695,8.81
"37430",157502702,9.565
"37431",157502705,7.705
"37432",157502706,4.9
"37433",157502708,8.03
"37434",157502712,6.29
"37435",157502713,4.23
"37436",157502718,3.67
"37437",157502719,3.08
"37438",157502728,2.705
"37439",157502729,1.05
"37440",157502731,6.855
"37441",157502736,8.94
"37442",157502738,7.065
"37443",157502739,8.92
"37444",157502740,8.51
"37445",157502741,8.29
"37446",157502742,8.4
"37447",157502743,9.34
"37448",157502744,8.68
"37449",157502746,6.86
"37450",157502748,9.16
"37451",157502751,2.98
"37452",157502752,6.75
"37453",157502754,6.11
"37454",157502755,6.88
"37455",157502763,9.48
"37456",157502764,5.555
"37457",157502765,7.07
"37458",157502769,6.37
"37459",157502771,6.67
"37460",157502772,3.04
"37461",157502773,7.78
"37462",157502774,5.71
"37463",157502775,8.45
"37464",157502776,8.26
"37465",157502777,7.6725
"37466",157502778,4.93
"37467",157502779,8.72
"37468",157502780,7.75
"37469",157502781,5.39
"37470",157502782,8.66
"37471",157502783,9.85
"37472",157502785,10.26
"37473",157502786,9.5125
"37474",157502787,9.86
"37475",157502788,10.62
"37476",157502791,11.935
"37477",157502792,10.525
"37478",157502793,0.48
"37479",157502794,4.29
"37480",157502795,8.96
"37481",157502796,8.34
"37482",157502797,3.4
"37483",157502799,4.715
"37484",157502801,5.61
"37485",157502806,5.535
"37486",157502817,6.02
"37487",157502819,6.28
"37488",157502838,8.835
"37489",157502840,7.34
"37490",157502843,6.49
"37491",157502845,6.86
"37492",157502848,6.245
"37493",157502855,7.82
"37494",157502870,11.155
"37495",157502872,5.66
"37496",157502873,7.46
"37497",157502875,3.74
"37498",157502876,6.77
"37499",157502882,3.2
"37500",157502891,10.9
"37501",157502892,6.575
"37502",157502914,2.78
"37503",157502916,2.76
"37504",157502919,5.65
"37505",157502921,2.695
"37506",157502922,4.9
"37507",157502923,3.07
"37508",157502949,7.03
"37509",157502950,6.86
"37510",157502962,6.815
"37511",157502963,7.64
"37512",157502964,8.04
"37513",157502965,6.83
"37514",157502966,7.43
"37515",157502970,5.495
"37516",157502971,6.995
"37517",157502980,9.58
"37518",157502981,9.53
"37519",157502982,10.27
"37520",157502984,10.8
"37521",157502985,7.79
"37522",157502986,3.74
"37523",157502988,3.67
"37524",157502989,3.66
"37525",157502991,3.745
"37526",157503020,7.53
"37527",157503025,6.87
"37528",157503033,4.305
"37529",157503034,4.44
"37530",157503036,3.95
"37531",157503041,8.81
"37532",157503043,3.23
"37533",157503044,2.97
"37534",157503050,7.11
"37535",157503065,3.005
"37536",157503083,7.19
"37537",157503085,11.785
"37538",157503087,8.94
"37539",157503088,8.03
"37540",157503089,9.34
"37541",157503093,3.23
"37542",157503094,4.47
"37543",157503096,4.455
"37544",157503099,4.26
"37545",157503101,3.735
"37546",157503102,3.57
"37547",157503105,4.96
"37548",157503110,4.41
"37549",157503111,3.425
"37550",157503112,3.79
"37551",157503114,6.7
"37552",157503119,6.67
"37553",157503120,4.59
"37554",157503121,5.03
"37555",157503122,4.11
"37556",157503123,7.205
"37557",157503124,6.09
"37558",157503125,3.65
"37559",157503145,3.45
"37560",157503146,5.44
"37561",157503148,5.61
"37562",157503165,4.97
"37563",157503166,5.87
"37564",157503167,2.18
"37565",157503168,8.72
"37566",157503169,5.9
"37567",157503170,8.44
"37568",157503174,11.23
"37569",157503176,15.79
"37570",157503177,12.53
"37571",157503179,11.62
"37572",157503182,11.66
"37573",157503183,12.38
"37574",157503185,13.66
"37575",157503187,14.135
"37576",157503196,8.795
"37577",157503197,9.505
"37578",157503201,10.96
"37579",157503224,13.93
"37580",157503226,13.525
"37581",157503229,8.065
"37582",157503234,7.97
"37583",157503289,12.37
"37584",157503291,6.36
"37585",157503298,7.77
"37586",157503299,7.42
"37587",157503314,14.37
"37588",157503315,13.92
"37589",157503333,14.27
"37590",157503335,16.91
"37591",157503342,15.165
"37592",157503344,13.585
"37593",157503345,12.99
"37594",157503348,16.435
"37595",157503349,14.285
"37596",157503352,17.81
"37597",157503353,14.91
"37598",157503355,10.4
"37599",157503373,9.805
"37600",157503374,9.085
"37601",157503377,6.95
"37602",157503379,7.08
"37603",157503381,7.075
"37604",157503382,7.085
"37605",157503394,6.265
"37606",157503396,6.415
"37607",157503401,6.735
"37608",157503402,6.845
"37609",157503405,6.725
"37610",157503412,5.77
"37611",157503415,7.52
"37612",157503416,8.735
"37613",157503418,9.33
"37614",157503424,8.58
"37615",157503426,7.895
"37616",157503427,6.55
"37617",157503429,7.81
"37618",157503434,7.44
"37619",157503445,4.95
"37620",157503453,10.675
"37621",157503455,10.8
"37622",157503456,7.705
"37623",157503458,9.21
"37624",157503460,7.715
"37625",157503461,8.595
"37626",157503462,7.22
"37627",157503464,9.57
"37628",157503465,10.78
"37629",157503475,11.975
"37630",157503477,6.675
"37631",157503479,11.025
"37632",157503481,10.89
"37633",157503497,12.83
"37634",157503498,13.77
"37635",157503508,11.44
"37636",157503509,10.85
"37637",157503510,11.85
"37638",157503512,10.53
"37639",157503513,10.58
"37640",157503518,12.54
"37641",157503522,11.28
"37642",157503523,11.66
"37643",157503524,11.84
"37644",157503526,13.81
"37645",157503527,13.6
"37646",157503529,13.28
"37647",157503530,11.295
"37648",157503532,11.97
"37649",157503534,12.34
"37650",157503539,11.42
"37651",157503541,10.88
"37652",157503543,10.96
"37653",157503544,10.47
"37654",157503550,6.315
"37655",157503552,7.72
"37656",157503553,8.37
"37657",157503559,6.99
"37658",157503560,7.5
"37659",157503561,6.865
"37660",157503564,3.83
"37661",157503580,11.78
"37662",157503581,11.13
"37663",157503582,10.65
"37664",157503585,10.8
"37665",157503586,13.03
"37666",157503606,11.14
"37667",157503607,12.15
"37668",157503624,4.77
"37669",157503625,12.42
"37670",157503626,11.62
"37671",157503627,10.91
"37672",157503629,7.485
"37673",157503630,13.16
"37674",157503631,8.35
"37675",157503635,7.81
"37676",157503636,7.53
"37677",157503680,10.74
"37678",157503683,7.91
"37679",157503684,9.79
"37680",157503695,10.7
"37681",157503696,9.93
"37682",157503698,9.84
"37683",157503699,9.435
"37684",157503700,10.125
"37685",157503701,9.67
"37686",157503702,9.85
"37687",157503703,6.03
"37688",157503704,9.68
"37689",157503705,5.115
"37690",157503706,9.28
"37691",157503707,5.74
"37692",157503708,4.67
"37693",157503711,7.575
"37694",157503714,5.81
"37695",157503719,9.265
"37696",157503721,6.94
"37697",157503725,7.74
"37698",157503726,6.19
"37699",157503728,9.6
"37700",157503729,8.125
"37701",157503731,8.69
"37702",157503734,5.9
"37703",157503742,10.4
"37704",157503759,11.195
"37705",157503761,11.32
"37706",157503767,3.25
"37707",157503770,4.97
"37708",157503774,7.13
"37709",157503810,2
"37710",157503811,3.805
"37711",157503813,7.445
"37712",157503814,6.87
"37713",157503825,7.255
"37714",157503830,7.155
"37715",157503833,4.67
"37716",157503861,5.96
"37717",157503878,8.61
"37718",157503881,8.52
"37719",157503911,9.68
"37720",157503914,8.2
"37721",157503916,6.45
"37722",157503917,6.54
"37723",157503918,7.79
"37724",157503920,7.68
"37725",157503923,7.79
"37726",157503924,5.63
"37727",157503926,6.16
"37728",157503928,8.68
"37729",157503949,5.02
"37730",157503983,11.27
"37731",157503984,12.34
"37732",157503985,8.91
"37733",157503986,6.49
"37734",157503987,7.625
"37735",157503988,5.995
"37736",157503989,6.61
"37737",157503993,9
"37738",157503997,8.36
"37739",157504002,9.69
"37740",157504006,9.88
"37741",157504007,9.7
"37742",157504015,10.06
"37743",157504029,10.07
"37744",157504042,9.9
"37745",157504048,9.98
"37746",157504069,8.795
"37747",157504074,8.6
"37748",157504091,9.13
"37749",157504092,8.545
"37750",157504094,6.37
"37751",157504097,8.74
"37752",157504100,7.63
"37753",157504104,9.015
"37754",157504106,8.64
"37755",157504109,9.23
"37756",157504112,6.65
"37757",157504119,7.63
"37758",157504121,7.28
"37759",157504174,9.21
"37760",157504184,8.57
"37761",157504191,8.6
"37762",157504220,8.365
"37763",157504221,8.48
"37764",157504222,0.05
"37765",157504227,7.605
"37766",157504229,6.63
"37767",157504232,6.13
"37768",157504234,6.01
"37769",157504242,6.91
"37770",157504243,0
"37771",157504250,7.26
"37772",157504251,7.21
"37773",157504253,7.24
"37774",157504254,7.22
"37775",157504255,4.73
"37776",157504256,5.16
"37777",157504262,5.73
"37778",157504263,0
"37779",157504264,0
"37780",157504315,2.73
"37781",157504344,6.99
"37782",157504345,2.035
"37783",157504347,5.55
"37784",157504348,8.43
"37785",157504350,6.51
"37786",157504351,5.99
"37787",157504352,5.11
"37788",157504353,5.57
"37789",157504354,6.32
"37790",157504356,6.51
"37791",157504357,6.33
"37792",157504358,6.78
"37793",157504361,5.72
"37794",157504369,6.52
"37795",157504370,0
"37796",157504371,5.8
"37797",157504374,7.52
"37798",157504378,7.19
"37799",157504383,6.805
"37800",157504384,6.79
"37801",157504385,6.99
"37802",157504386,6.125
"37803",157504388,5.47
"37804",157504389,4.745
"37805",157504390,5.12
"37806",157504391,6.15
"37807",157504395,5.26
"37808",157504397,5.32
"37809",157504398,0
"37810",157504409,5.83
"37811",157504410,7.8
"37812",157504411,14
"37813",157504415,4.23
"37814",157504419,0
"37815",157504420,0
"37816",157504423,6.72
"37817",157504424,6.78
"37818",157504426,0
"37819",157504427,0
"37820",157504429,0
"37821",157504434,6.68
"37822",157504435,3.7
"37823",157504457,5.385
"37824",157504459,0
"37825",157504460,5.515
"37826",157504462,5.02
"37827",157504464,7.95
"37828",157504465,5.19
"37829",157504466,4.09
"37830",157504478,7.455
"37831",157504493,6.08
"37832",157504494,6.175
"37833",157504500,5.54
"37834",157504501,7.09
"37835",157504504,6.82
"37836",157504505,5.96
"37837",157504506,6.09
"37838",157504510,8.115
"37839",157504511,7.46
"37840",157504512,2.86
"37841",157504545,5.08
"37842",157504546,5.09
"37843",157504547,0.985
"37844",157504550,0.915
"37845",157504554,5.205
"37846",157504558,5.6
"37847",157504563,5.92
"37848",157504565,5.8
"37849",157504566,2.72
"37850",157504567,9.02
"37851",157504568,5.94
"37852",157504570,6.46
"37853",157504579,0.51
"37854",157504580,1.38
"37855",157504587,23.49
"37856",157504589,5.205
"37857",157504590,6.98
"37858",157504591,7.86
"37859",157504611,8
"37860",157504620,8.25
"37861",157504621,7.57
"37862",157504657,6.405
"37863",157504667,5.89
"37864",157504671,6.085
"37865",157504672,5.195
"37866",157504674,5.525
"37867",157504676,5.11
"37868",157504677,6.245
"37869",157504678,5.51
"37870",157504680,5.29
"37871",157504681,5.5
"37872",157504684,4.62
"37873",157504685,1.025
"37874",157504687,3.72
"37875",157504688,4.35
"37876",157504689,4.645
"37877",157504690,0.45
"37878",157504691,2.42
"37879",157504692,3.57
"37880",157504693,2.83
"37881",157504694,0
"37882",157504695,2.65
"37883",157504696,3.16
"37884",157504697,0.655
"37885",157504698,1.53
"37886",157504699,5.22
"37887",157504700,6.53
"37888",157504704,4.36
"37889",157504706,2.95
"37890",157504707,3.605
"37891",157504708,4.775
"37892",157504709,7.55
"37893",157504710,7.36
"37894",157504713,5.07
"37895",157504718,3.145
"37896",157504720,5.175
"37897",157504722,6.99
"37898",157504723,4.785
"37899",157504726,7.42
"37900",157504729,6.92
"37901",157504730,5.925
"37902",157504733,7.09
"37903",157504742,6.66
"37904",157504748,6.34
"37905",157504751,5.13
"37906",157504757,5.19
"37907",157504760,8.48
"37908",157504762,8.16
"37909",157504763,8.415
"37910",157504769,8.36
"37911",157504772,8.41
"37912",157504773,2.825
"37913",157504774,7.175
"37914",157504776,8.375
"37915",157504778,7.27
"37916",157504796,7.14
"37917",157504832,7.89
"37918",157504847,4.01
"37919",157504851,3.65
"37920",157504915,2.92
"37921",157504923,2.39
"37922",157504940,3.35
"37923",157504942,5.24
"37924",157504943,3.78
"37925",157504944,4.96
"37926",157504948,7.76
"37927",157504949,5.045
"37928",157504950,6.935
"37929",157504951,4.535
"37930",157504953,4.79
"37931",157504954,4.875
"37932",157504955,6.97
"37933",157504956,5.405
"37934",157504958,6.95
"37935",157504959,6.595
"37936",157504961,4.69
"37937",157504962,6.34
"37938",157504963,5.9
"37939",157504964,5.45
"37940",157504965,3.5
"37941",157504966,7.865
"37942",157504968,8.14
"37943",157504969,6.4
"37944",157504970,4.835
"37945",157504971,5.77
"37946",157504972,5.28
"37947",157504976,4.45
"37948",157504978,4.87
"37949",157504979,18.475
"37950",157504980,6.195
"37951",157504990,6.92
"37952",157504994,7.23
"37953",157504995,7.3
"37954",157504997,6.695
"37955",157504998,12.43
"37956",157504999,6.385
"37957",157505000,7.795
"37958",157505003,7.77
"37959",157505007,8.15
"37960",157505011,5.09
"37961",157505012,6.055
"37962",157505014,4.455
"37963",157505017,6.115
"37964",157505018,3.82
"37965",157505020,3.99
"37966",157505023,3.425
"37967",157505025,3.715
"37968",157505030,8.305
"37969",157505039,7.86
"37970",157505043,7.39
"37971",157505060,7.355
"37972",157505077,7.535
"37973",157505078,7.47
"37974",157505086,6.44
"37975",157505088,6.15
"37976",157505122,9.4
"37977",157505123,2.96
"37978",157505129,3.175
"37979",157505132,3.375
"37980",157505133,5.28
"37981",157505135,2.815
"37982",157505140,9.27
"37983",157505142,10.34
"37984",157505168,10.54
"37985",157505175,9.71
"37986",157505177,8.65
"37987",157505178,5.47
"37988",157505179,5.72
"37989",157505180,5.78
"37990",157505182,6.525
"37991",157505183,6.73
"37992",157505185,6.9
"37993",157505186,10.205
"37994",157505188,7.42
"37995",157505194,5.76
"37996",157505196,6.23
"37997",157505197,6.11
"37998",157505198,5.84
"37999",157505200,5.945
"38000",157505202,5.92
"38001",157505203,6.46
"38002",157505204,6.52
"38003",157505206,5.44
"38004",157505208,10.14
"38005",157505209,11.54
"38006",157505210,16.39
"38007",157505235,6.815
"38008",157505239,6.24
"38009",157505240,6.78
"38010",157505241,6.23
"38011",157505243,6.275
"38012",157505246,6.93
"38013",157505250,6.36
"38014",157505253,31.82
"38015",157505254,6.215
"38016",157505255,6.63
"38017",157505278,6.87
"38018",157505280,6.46
"38019",157505299,6.28
"38020",157505306,6.19
"38021",157505313,6.08
"38022",157505318,5.92
"38023",157505324,6.05
"38024",157505325,5.595
"38025",157505326,5.515
"38026",157505330,5.88
"38027",157505332,6.3
"38028",157505334,7.175
"38029",157505338,7.85
"38030",157505340,8.37
"38031",157505341,8.8
"38032",157505342,9.31
"38033",157505357,8.42
"38034",157505363,7.82
"38035",157505370,5.06
"38036",157505371,8.1
"38037",157505387,9.31
"38038",157505390,6.77
"38039",157505392,6.72
"38040",157505394,6.59
"38041",157505426,5.08
"38042",157505428,4.325
"38043",157505432,3.795
"38044",157505442,6.865
"38045",157505443,7.405
"38046",157505445,7.1
"38047",157505446,9.65
"38048",157505447,3.46
"38049",157505448,7.62
"38050",157505449,7.34
"38051",157505450,4.14
"38052",157505452,2.23
"38053",157505453,10.67
"38054",157505457,7.82
"38055",157505459,6.51
"38056",157505460,6.86
"38057",157505461,4.01
"38058",157505462,11.46
"38059",157505463,7.35
"38060",157505464,11.01
"38061",157505466,10.205
"38062",157505468,4.59
"38063",157505469,9.96
"38064",157505471,11.16
"38065",157505472,9.875
"38066",157505473,4.655
"38067",157505476,10.625
"38068",157505478,4.305
"38069",157505481,10.28
"38070",157505482,10.265
"38071",157505484,11.62
"38072",157505495,3.71
"38073",157505496,0.75
"38074",157505498,9.655
"38075",157505499,2.32
"38076",157505500,6.635
"38077",157505501,3.75
"38078",157505503,6.525
"38079",157505504,6.4
"38080",157505505,6.4
"38081",157505518,9.785
"38082",157505520,6.33
"38083",157505521,6.37
"38084",157505523,6.7
"38085",157505544,4.84
"38086",157505545,5.74
"38087",157505569,8.065
"38088",157505571,7.85
"38089",157505572,8.015
"38090",157505575,8.44
"38091",157505591,8.975
"38092",157505598,9.51
"38093",157505600,10.345
"38094",157505605,10.855
"38095",157505606,10.87
"38096",157505612,8.585
"38097",157505683,6.405
"38098",157505697,4.55
"38099",157505701,7.115
"38100",157505715,7.1
"38101",157505717,7.09
"38102",157505718,7.325
"38103",157505720,7.115
"38104",157505722,6.91
"38105",157505724,7.855
"38106",157505726,7.045
"38107",157505729,6.905
"38108",157505731,7.875
"38109",157505732,7.115
"38110",157505744,8.905
"38111",157505757,9.16
"38112",157505759,7.555
"38113",157505806,10.365
"38114",157505807,10.585
"38115",157505832,5.94
"38116",157505833,6.215
"38117",157505838,8.66
"38118",157505840,5.635
"38119",157505841,6.37
"38120",157505844,6.9
"38121",157505846,7.2
"38122",157505848,7.88
"38123",157505850,6.71
"38124",157505851,10.29
"38125",157505852,10.67
"38126",157505853,10.37
"38127",157505859,7.86
"38128",157505860,8.025
"38129",157505861,8.02
"38130",157505863,6.485
"38131",157505881,6.84
"38132",157505883,9.94
"38133",157505886,6.675
"38134",157505887,7.42
"38135",157505889,7.11
"38136",157505895,7.74
"38137",157505897,10.14
"38138",157505899,5.94
"38139",157505903,6.12
"38140",157505907,6.12
"38141",157505908,5.87
"38142",157505916,10.45
"38143",157505917,11.24
"38144",157505918,6.73
"38145",157505930,11.87
"38146",157505933,10.965
"38147",157505937,7.01
"38148",157505939,7.975
"38149",157505941,11.665
"38150",157505942,10.57
"38151",157505945,9.11
"38152",157505947,8.43
"38153",157505950,11.115
"38154",157505952,11.59
"38155",157505954,11.005
"38156",157505955,11.22
"38157",157505972,8.705
"38158",157505973,8.95
"38159",157505974,10.26
"38160",157505977,9.92
"38161",157505978,9.39
"38162",157505979,9.65
"38163",157505981,9.495
"38164",157505986,8.46
"38165",157505987,8.73
"38166",157505988,8.575
"38167",157505989,11.75
"38168",157505990,11.69
"38169",157505992,11.655
"38170",157505993,6.83
"38171",157505995,3.47
"38172",157505996,7.2
"38173",157505997,10.725
"38174",157505998,7.635
"38175",157505999,9.215
"38176",157506021,9.27
"38177",157506022,7.66
"38178",157506074,9.3
"38179",157506076,7.555
"38180",157506078,8.65
"38181",157506079,8.19
"38182",157506080,53.71
"38183",157506081,7.45
"38184",157506082,7.995
"38185",157506087,7.975
"38186",157506088,4.38
"38187",157506089,6.58
"38188",157506092,9.67
"38189",157506096,9.89
"38190",157506097,10.22
"38191",157506098,10.275
"38192",157506103,10.06
"38193",157506104,10.89
"38194",157506129,8.1
"38195",157506130,12.85
"38196",157506136,10.98
"38197",157506162,12.165
"38198",157506189,7.425
"38199",157506190,7.12
"38200",157506215,7.45
"38201",157506216,56.96
"38202",157506217,7.13
"38203",157506296,6.49
"38204",157506337,8.28
"38205",157506338,7.7
"38206",157506347,3.47
"38207",157506350,8.49
"38208",157506351,9.35
"38209",157506352,7.145
"38210",157506353,10.16
"38211",157506354,7.52
"38212",157506355,10.49
"38213",157506356,9.7
"38214",157506359,10.09
"38215",157506361,9.66
"38216",157506376,6.83
"38217",157506379,5.35
"38218",157506380,6.71
"38219",157506381,3.455
"38220",157506382,7.52
"38221",157506383,7.51
"38222",157506384,6.35
"38223",157506386,7.64
"38224",157506395,8.18
