"","edgeuid","weekday","total_trips"
"62482",157503560,"Mon",110
"62483",157503560,"Tue",140
"62484",157503560,"Wed",130
"62485",157503560,"Thu",190
"62486",157503560,"Fri",210
"62487",157503560,"Sat",540
"62488",157503561,"Sun",875
"62489",157503561,"Mon",110
"62490",157503561,"Tue",140
"62491",157503561,"Wed",130
"62492",157503561,"Thu",175
"62493",157503561,"Fri",205
"62494",157503561,"Sat",535
"62495",157503564,"Sun",880
"62496",157503564,"Mon",110
"62497",157503564,"Tue",140
"62498",157503564,"Wed",130
"62499",157503564,"Thu",190
"62500",157503564,"Fri",210
"62501",157503564,"Sat",540
"62502",157503580,"Sun",130
"62503",157503580,"Mon",25
"62504",157503580,"Tue",30
"62505",157503580,"Wed",75
"62506",157503580,"Thu",65
"62507",157503580,"Fri",55
"62508",157503580,"Sat",90
"62509",157503581,"Sun",125
"62510",157503581,"Mon",25
"62511",157503581,"Tue",30
"62512",157503581,"Wed",75
"62513",157503581,"Thu",65
"62514",157503581,"Fri",50
"62515",157503581,"Sat",90
"62516",157503582,"Sun",130
"62517",157503582,"Mon",25
"62518",157503582,"Tue",30
"62519",157503582,"Wed",80
"62520",157503582,"Thu",65
"62521",157503582,"Fri",55
"62522",157503582,"Sat",90
"62523",157503585,"Sun",130
"62524",157503585,"Mon",25
"62525",157503585,"Tue",30
"62526",157503585,"Wed",75
"62527",157503585,"Thu",65
"62528",157503585,"Fri",55
"62529",157503585,"Sat",90
"62530",157503586,"Sun",130
"62531",157503586,"Mon",25
"62532",157503586,"Tue",30
"62533",157503586,"Wed",75
"62534",157503586,"Thu",65
"62535",157503586,"Fri",55
"62536",157503586,"Sat",90
"62537",157503602,"Sun",5
"62538",157503603,"Sun",5
"62539",157503604,"Sun",5
"62540",157503606,"Sun",880
"62541",157503606,"Mon",115
"62542",157503606,"Tue",140
"62543",157503606,"Wed",125
"62544",157503606,"Thu",190
"62545",157503606,"Fri",210
"62546",157503606,"Sat",540
"62547",157503607,"Sun",880
"62548",157503607,"Mon",115
"62549",157503607,"Tue",135
"62550",157503607,"Wed",115
"62551",157503607,"Thu",185
"62552",157503607,"Fri",205
"62553",157503607,"Sat",525
"62554",157503609,"Wed",10
"62555",157503611,"Wed",10
"62556",157503612,"Wed",10
"62557",157503613,"Wed",10
"62558",157503616,"Wed",10
"62559",157503617,"Wed",10
"62560",157503621,"Wed",10
"62561",157503624,"Sun",885
"62562",157503624,"Mon",110
"62563",157503624,"Tue",135
"62564",157503624,"Wed",115
"62565",157503624,"Thu",175
"62566",157503624,"Fri",205
"62567",157503624,"Sat",530
"62568",157503625,"Sun",890
"62569",157503625,"Mon",115
"62570",157503625,"Tue",135
"62571",157503625,"Wed",115
"62572",157503625,"Thu",175
"62573",157503625,"Fri",205
"62574",157503625,"Sat",535
"62575",157503626,"Sun",885
"62576",157503626,"Mon",115
"62577",157503626,"Tue",135
"62578",157503626,"Wed",115
"62579",157503626,"Thu",175
"62580",157503626,"Fri",205
"62581",157503626,"Sat",530
"62582",157503627,"Sun",880
"62583",157503627,"Mon",115
"62584",157503627,"Tue",150
"62585",157503627,"Wed",110
"62586",157503627,"Thu",180
"62587",157503627,"Fri",215
"62588",157503627,"Sat",535
"62589",157503629,"Sun",535
"62590",157503629,"Mon",155
"62591",157503629,"Tue",190
"62592",157503629,"Wed",245
"62593",157503629,"Thu",220
"62594",157503629,"Fri",215
"62595",157503629,"Sat",535
"62596",157503630,"Sun",890
"62597",157503630,"Mon",120
"62598",157503630,"Tue",145
"62599",157503630,"Wed",110
"62600",157503630,"Thu",180
"62601",157503630,"Fri",215
"62602",157503630,"Sat",535
"62603",157503631,"Sun",920
"62604",157503631,"Mon",130
"62605",157503631,"Tue",155
"62606",157503631,"Wed",140
"62607",157503631,"Thu",185
"62608",157503631,"Fri",205
"62609",157503631,"Sat",570
"62610",157503632,"Sun",50
"62611",157503632,"Mon",10
"62612",157503632,"Wed",30
"62613",157503632,"Thu",10
"62614",157503632,"Fri",15
"62615",157503632,"Sat",20
"62616",157503633,"Sun",55
"62617",157503633,"Mon",10
"62618",157503633,"Wed",30
"62619",157503633,"Thu",10
"62620",157503633,"Fri",15
"62621",157503633,"Sat",20
"62622",157503634,"Sun",50
"62623",157503634,"Mon",10
"62624",157503634,"Wed",25
"62625",157503634,"Thu",10
"62626",157503634,"Fri",15
"62627",157503634,"Sat",20
"62628",157503635,"Sun",490
"62629",157503635,"Mon",145
"62630",157503635,"Tue",205
"62631",157503635,"Wed",230
"62632",157503635,"Thu",210
"62633",157503635,"Fri",210
"62634",157503635,"Sat",535
"62635",157503636,"Sun",500
"62636",157503636,"Mon",145
"62637",157503636,"Tue",205
"62638",157503636,"Wed",230
"62639",157503636,"Thu",200
"62640",157503636,"Fri",210
"62641",157503636,"Sat",535
"62642",157503645,"Sun",5
"62643",157503646,"Thu",5
"62644",157503647,"Sun",5
"62645",157503647,"Thu",5
"62646",157503648,"Sun",5
"62647",157503648,"Thu",5
"62648",157503649,"Sun",5
"62649",157503649,"Thu",5
"62650",157503650,"Sun",5
"62651",157503650,"Thu",5
"62652",157503652,"Thu",5
"62653",157503653,"Thu",5
"62654",157503657,"Thu",5
"62655",157503659,"Thu",5
"62656",157503660,"Thu",5
"62657",157503661,"Thu",5
"62658",157503663,"Sun",5
"62659",157503664,"Sun",5
"62660",157503666,"Sun",5
"62661",157503667,"Sun",5
"62662",157503668,"Sun",5
"62663",157503670,"Sun",5
"62664",157503680,"Sun",915
"62665",157503680,"Mon",135
"62666",157503680,"Tue",150
"62667",157503680,"Wed",155
"62668",157503680,"Thu",190
"62669",157503680,"Fri",195
"62670",157503680,"Sat",585
"62671",157503683,"Sun",920
"62672",157503683,"Mon",135
"62673",157503683,"Tue",150
"62674",157503683,"Wed",140
"62675",157503683,"Thu",185
"62676",157503683,"Fri",195
"62677",157503683,"Sat",565
"62678",157503684,"Sun",915
"62679",157503684,"Mon",135
"62680",157503684,"Tue",150
"62681",157503684,"Wed",140
"62682",157503684,"Thu",185
"62683",157503684,"Fri",195
"62684",157503684,"Sat",580
"62685",157503695,"Sun",910
"62686",157503695,"Mon",135
"62687",157503695,"Tue",150
"62688",157503695,"Wed",155
"62689",157503695,"Thu",190
"62690",157503695,"Fri",195
"62691",157503695,"Sat",585
"62692",157503696,"Sun",910
"62693",157503696,"Mon",145
"62694",157503696,"Tue",150
"62695",157503696,"Wed",155
"62696",157503696,"Thu",190
"62697",157503696,"Fri",195
"62698",157503696,"Sat",585
"62699",157503698,"Sun",910
"62700",157503698,"Mon",145
"62701",157503698,"Tue",150
"62702",157503698,"Wed",160
"62703",157503698,"Thu",190
"62704",157503698,"Fri",200
"62705",157503698,"Sat",580
"62706",157503699,"Sun",910
"62707",157503699,"Mon",135
"62708",157503699,"Tue",150
"62709",157503699,"Wed",160
"62710",157503699,"Thu",200
"62711",157503699,"Fri",205
"62712",157503699,"Sat",580
"62713",157503700,"Sun",910
"62714",157503700,"Mon",140
"62715",157503700,"Tue",145
"62716",157503700,"Wed",160
"62717",157503700,"Thu",195
"62718",157503700,"Fri",205
"62719",157503700,"Sat",575
"62720",157503701,"Sun",920
"62721",157503701,"Mon",140
"62722",157503701,"Tue",145
"62723",157503701,"Wed",170
"62724",157503701,"Thu",190
"62725",157503701,"Fri",210
"62726",157503701,"Sat",570
"62727",157503718,"Sun",75
"62728",157503718,"Mon",5
"62729",157503718,"Tue",25
"62730",157503718,"Wed",35
"62731",157503718,"Thu",10
"62732",157503718,"Fri",5
"62733",157503718,"Sat",40
"62734",157503720,"Sun",5
"62735",157503721,"Sun",3040
"62736",157503721,"Mon",910
"62737",157503721,"Tue",885
"62738",157503721,"Wed",925
"62739",157503721,"Thu",1140
"62740",157503721,"Fri",1325
"62741",157503721,"Sat",2915
"62742",157503726,"Sun",2665
"62743",157503726,"Mon",830
"62744",157503726,"Tue",765
"62745",157503726,"Wed",770
"62746",157503726,"Thu",1015
"62747",157503726,"Fri",1170
"62748",157503726,"Sat",2660
"62749",157503729,"Sun",3040
"62750",157503729,"Mon",920
"62751",157503729,"Tue",890
"62752",157503729,"Wed",920
"62753",157503729,"Thu",1150
"62754",157503729,"Fri",1340
"62755",157503729,"Sat",2955
"62756",157503730,"Sun",5
"62757",157503771,"Tue",5
"62758",157503771,"Wed",5
"62759",157503771,"Sat",5
"62760",157519301,"Sun",2670
"62761",157519301,"Mon",795
"62762",157519301,"Tue",900
"62763",157519301,"Wed",1125
"62764",157519301,"Thu",985
"62765",157519301,"Fri",1180
"62766",157519301,"Sat",2680
"62767",157519304,"Sun",2805
"62768",157519304,"Mon",800
"62769",157519304,"Tue",985
"62770",157519304,"Wed",1155
"62771",157519304,"Thu",1040
"62772",157519304,"Fri",1240
"62773",157519304,"Sat",2695
"62774",157519305,"Sun",2810
"62775",157519305,"Mon",810
"62776",157519305,"Tue",980
"62777",157519305,"Wed",1160
"62778",157519305,"Thu",1045
"62779",157519305,"Fri",1235
"62780",157519305,"Sat",2705
"62781",157519310,"Sun",125
"62782",157519310,"Mon",25
"62783",157519310,"Tue",25
"62784",157519310,"Wed",60
"62785",157519310,"Thu",30
"62786",157519310,"Fri",80
"62787",157519310,"Sat",175
"62788",157519311,"Tue",5
"62789",157519311,"Fri",5
"62790",157519312,"Sun",70
"62791",157519312,"Mon",10
"62792",157519312,"Tue",20
"62793",157519312,"Wed",10
"62794",157519312,"Thu",15
"62795",157519312,"Fri",15
"62796",157519312,"Sat",75
"62797",157519313,"Sun",85
"62798",157519313,"Mon",20
"62799",157519313,"Tue",25
"62800",157519313,"Wed",50
"62801",157519313,"Thu",35
"62802",157519313,"Fri",75
"62803",157519313,"Sat",115
"62804",157519314,"Sun",105
"62805",157519314,"Mon",10
"62806",157519314,"Tue",40
"62807",157519314,"Wed",60
"62808",157519314,"Thu",30
"62809",157519314,"Fri",65
"62810",157519314,"Sat",130
"62811",157519315,"Sun",5
"62812",157519316,"Sun",5
"62813",157519319,"Sun",10
"62814",157519325,"Sun",105
"62815",157519325,"Mon",10
"62816",157519325,"Tue",40
"62817",157519325,"Wed",60
"62818",157519325,"Thu",30
"62819",157519325,"Fri",65
"62820",157519325,"Sat",125
"62821",157519338,"Sun",25
"62822",157519338,"Mon",5
"62823",157519338,"Tue",15
"62824",157519338,"Wed",25
"62825",157519338,"Thu",15
"62826",157519338,"Fri",30
"62827",157519338,"Sat",40
"62828",157519340,"Sun",25
"62829",157519340,"Mon",10
"62830",157519340,"Tue",15
"62831",157519340,"Wed",20
"62832",157519340,"Thu",15
"62833",157519340,"Fri",30
"62834",157519340,"Sat",40
"62835",157519342,"Sun",25
"62836",157519342,"Mon",10
"62837",157519342,"Tue",15
"62838",157519342,"Wed",20
"62839",157519342,"Thu",15
"62840",157519342,"Fri",30
"62841",157519342,"Sat",40
"62842",157519343,"Sun",25
"62843",157519343,"Mon",10
"62844",157519343,"Tue",15
"62845",157519343,"Wed",15
"62846",157519343,"Thu",15
"62847",157519343,"Fri",30
"62848",157519343,"Sat",40
"62849",157519345,"Sun",105
"62850",157519345,"Mon",10
"62851",157519345,"Tue",45
"62852",157519345,"Wed",60
"62853",157519345,"Thu",30
"62854",157519345,"Fri",65
"62855",157519345,"Sat",120
"62856",157519346,"Sun",50
"62857",157519346,"Mon",5
"62858",157519346,"Tue",20
"62859",157519346,"Wed",15
"62860",157519346,"Thu",5
"62861",157519346,"Fri",30
"62862",157519346,"Sat",70
"62863",157519350,"Sun",45
"62864",157519350,"Mon",5
"62865",157519350,"Tue",20
"62866",157519350,"Wed",15
"62867",157519350,"Fri",30
"62868",157519350,"Sat",65
"62869",157519353,"Sun",5
"62870",157519353,"Tue",5
"62871",157519354,"Sun",45
"62872",157519354,"Mon",10
"62873",157519354,"Tue",20
"62874",157519354,"Wed",15
"62875",157519354,"Fri",30
"62876",157519354,"Sat",65
"62877",157519355,"Sun",45
"62878",157519355,"Mon",10
"62879",157519355,"Tue",20
"62880",157519355,"Wed",15
"62881",157519355,"Fri",30
"62882",157519355,"Sat",65
"62883",157519356,"Sun",5
"62884",157519356,"Tue",5
"62885",157519377,"Sat",10
"62886",157519380,"Sat",10
"62887",157519381,"Sat",10
"62888",157519382,"Sun",10
"62889",157519382,"Mon",10
"62890",157519382,"Tue",10
"62891",157519382,"Fri",10
"62892",157519382,"Sat",25
"62893",157519385,"Fri",5
"62894",157519387,"Sun",20
"62895",157519387,"Mon",10
"62896",157519387,"Tue",10
"62897",157519387,"Fri",10
"62898",157519387,"Sat",25
"62899",157519390,"Sun",20
"62900",157519390,"Mon",10
"62901",157519390,"Tue",10
"62902",157519390,"Fri",10
"62903",157519390,"Sat",25
"62904",157519391,"Sun",20
"62905",157519391,"Mon",10
"62906",157519391,"Tue",10
"62907",157519391,"Fri",10
"62908",157519391,"Sat",25
"62909",157519392,"Sun",20
"62910",157519392,"Mon",10
"62911",157519392,"Tue",10
"62912",157519392,"Fri",10
"62913",157519392,"Sat",25
"62914",157519395,"Sun",20
"62915",157519395,"Mon",10
"62916",157519395,"Tue",10
"62917",157519395,"Fri",10
"62918",157519395,"Sat",25
"62919",157519396,"Sat",5
"62920",157519398,"Sat",10
"62921",157519405,"Sun",15
"62922",157519405,"Mon",10
"62923",157519405,"Tue",10
"62924",157519405,"Fri",15
"62925",157519405,"Sat",25
"62926",157519406,"Sun",20
"62927",157519406,"Mon",10
"62928",157519406,"Tue",10
"62929",157519406,"Fri",15
"62930",157519406,"Sat",25
"62931",157519407,"Sun",20
"62932",157519407,"Mon",10
"62933",157519407,"Tue",10
"62934",157519407,"Fri",15
"62935",157519407,"Sat",25
"62936",157519410,"Sun",20
"62937",157519410,"Mon",10
"62938",157519410,"Tue",10
"62939",157519410,"Fri",15
"62940",157519410,"Sat",25
"62941",157519411,"Sun",20
"62942",157519411,"Mon",10
"62943",157519411,"Tue",10
"62944",157519411,"Fri",15
"62945",157519411,"Sat",25
"62946",157519415,"Sun",20
"62947",157519415,"Mon",10
"62948",157519415,"Tue",10
"62949",157519415,"Fri",15
"62950",157519415,"Sat",25
"62951",157519417,"Sun",20
"62952",157519417,"Mon",5
"62953",157519417,"Tue",10
"62954",157519417,"Fri",10
"62955",157519417,"Sat",20
"62956",157519419,"Sun",20
"62957",157519419,"Mon",10
"62958",157519419,"Tue",10
"62959",157519419,"Fri",15
"62960",157519419,"Sat",25
"62961",157519420,"Sun",20
"62962",157519420,"Mon",10
"62963",157519420,"Tue",10
"62964",157519420,"Fri",15
"62965",157519420,"Sat",25
"62966",157519422,"Sun",20
"62967",157519422,"Mon",10
"62968",157519422,"Tue",10
"62969",157519422,"Fri",15
"62970",157519422,"Sat",25
"62971",157519423,"Sun",2785
"62972",157519423,"Mon",825
"62973",157519423,"Tue",1010
"62974",157519423,"Wed",1180
"62975",157519423,"Thu",1045
"62976",157519423,"Fri",1235
"62977",157519423,"Sat",2735
"62978",157519424,"Sun",2505
"62979",157519424,"Mon",695
"62980",157519424,"Tue",860
"62981",157519424,"Wed",1015
"62982",157519424,"Thu",940
"62983",157519424,"Fri",1055
"62984",157519424,"Sat",2335
"62985",157519425,"Sun",75
"62986",157519425,"Mon",20
"62987",157519425,"Tue",10
"62988",157519425,"Wed",35
"62989",157519425,"Thu",25
"62990",157519425,"Fri",25
"62991",157519425,"Sat",85
"62992",157519426,"Sun",1410
"62993",157519426,"Mon",575
"62994",157519426,"Tue",605
"62995",157519426,"Wed",740
"62996",157519426,"Thu",700
"62997",157519426,"Fri",810
"62998",157519426,"Sat",1850
"62999",157519428,"Sun",5
"63000",157519428,"Mon",5
"63001",157519428,"Fri",5
"63002",157519428,"Sat",5
"63003",157519430,"Sun",20
"63004",157519430,"Mon",10
"63005",157519430,"Tue",10
"63006",157519430,"Fri",15
"63007",157519430,"Sat",25
"63008",157519431,"Sun",20
"63009",157519431,"Mon",10
"63010",157519431,"Tue",10
"63011",157519431,"Fri",10
"63012",157519431,"Sat",25
"63013",157519465,"Sun",65
"63014",157519465,"Mon",15
"63015",157519465,"Tue",25
"63016",157519465,"Wed",60
"63017",157519465,"Thu",50
"63018",157519465,"Fri",30
"63019",157519465,"Sat",75
"63020",157519466,"Sun",65
"63021",157519466,"Mon",15
"63022",157519466,"Tue",25
"63023",157519466,"Wed",60
"63024",157519466,"Thu",50
"63025",157519466,"Fri",30
"63026",157519466,"Sat",75
"63027",157519478,"Sun",820
"63028",157519478,"Mon",60
"63029",157519478,"Tue",105
"63030",157519478,"Wed",125
"63031",157519478,"Thu",120
"63032",157519478,"Fri",120
"63033",157519478,"Sat",310
"63034",157519479,"Sun",820
"63035",157519479,"Mon",60
"63036",157519479,"Tue",105
"63037",157519479,"Wed",125
"63038",157519479,"Thu",120
"63039",157519479,"Fri",120
"63040",157519479,"Sat",305
"63041",157519481,"Sun",1420
"63042",157519481,"Mon",575
"63043",157519481,"Tue",620
"63044",157519481,"Wed",745
"63045",157519481,"Thu",685
"63046",157519481,"Fri",820
"63047",157519481,"Sat",1840
"63048",157519482,"Fri",5
"63049",157519483,"Sun",820
"63050",157519483,"Mon",60
"63051",157519483,"Tue",105
"63052",157519483,"Wed",125
"63053",157519483,"Thu",120
"63054",157519483,"Fri",115
"63055",157519483,"Sat",305
"63056",157519501,"Sun",5
"63057",157519502,"Sun",1425
"63058",157519502,"Mon",590
"63059",157519502,"Tue",625
"63060",157519502,"Wed",755
"63061",157519502,"Thu",690
"63062",157519502,"Fri",820
"63063",157519502,"Sat",1835
"63064",157519505,"Tue",10
"63065",157519523,"Tue",10
"63066",157519523,"Wed",5
"63067",157519557,"Sun",705
"63068",157519557,"Mon",55
"63069",157519557,"Tue",70
"63070",157519557,"Wed",95
"63071",157519557,"Thu",100
"63072",157519557,"Fri",90
"63073",157519557,"Sat",175
"63074",157519560,"Sun",110
"63075",157519560,"Mon",10
"63076",157519560,"Tue",15
"63077",157519560,"Wed",20
"63078",157519560,"Thu",20
"63079",157519560,"Fri",25
"63080",157519560,"Sat",100
"63081",157519562,"Tue",10
"63082",157519563,"Tue",5
"63083",157519576,"Sun",10
"63084",157519577,"Sun",65
"63085",157519577,"Mon",10
"63086",157519577,"Tue",5
"63087",157519577,"Wed",5
"63088",157519577,"Thu",10
"63089",157519577,"Fri",5
"63090",157519577,"Sat",40
"63091",157519579,"Sun",1520
"63092",157519579,"Mon",10
"63093",157519579,"Tue",5
"63094",157519579,"Wed",20
"63095",157519579,"Thu",60
"63096",157519579,"Fri",50
"63097",157519579,"Sat",170
"63098",157519580,"Sun",1605
"63099",157519580,"Mon",10
"63100",157519580,"Tue",5
"63101",157519580,"Wed",25
"63102",157519580,"Thu",60
"63103",157519580,"Fri",50
"63104",157519580,"Sat",180
"63105",157519584,"Sun",1455
"63106",157519584,"Mon",10
"63107",157519584,"Tue",5
"63108",157519584,"Wed",10
"63109",157519584,"Thu",30
"63110",157519584,"Fri",30
"63111",157519584,"Sat",65
"63112",157519588,"Sun",275
"63113",157519588,"Mon",30
"63114",157519588,"Tue",70
"63115",157519588,"Wed",85
"63116",157519588,"Thu",90
"63117",157519588,"Fri",65
"63118",157519588,"Sat",140
"63119",157519590,"Sun",870
"63120",157519590,"Mon",345
"63121",157519590,"Tue",380
"63122",157519590,"Wed",435
"63123",157519590,"Thu",440
"63124",157519590,"Fri",460
"63125",157519590,"Sat",1195
"63126",157519591,"Sun",1485
"63127",157519591,"Mon",5
"63128",157519591,"Tue",5
"63129",157519591,"Wed",10
"63130",157519591,"Thu",30
"63131",157519591,"Fri",30
"63132",157519591,"Sat",90
"63133",157519592,"Sun",1040
"63134",157519592,"Mon",395
"63135",157519592,"Tue",455
"63136",157519592,"Wed",530
"63137",157519592,"Thu",510
"63138",157519592,"Fri",630
"63139",157519592,"Sat",1445
"63140",157519593,"Sun",1590
"63141",157519593,"Mon",10
"63142",157519593,"Tue",5
"63143",157519593,"Wed",10
"63144",157519593,"Thu",65
"63145",157519593,"Fri",45
"63146",157519593,"Sat",160
"63147",157519594,"Sun",95
"63148",157519594,"Wed",5
"63149",157519594,"Thu",20
"63150",157519594,"Fri",15
"63151",157519594,"Sat",55
"63152",157519595,"Sun",1025
"63153",157519595,"Mon",380
"63154",157519595,"Tue",465
"63155",157519595,"Wed",540
"63156",157519595,"Thu",455
"63157",157519595,"Fri",590
"63158",157519595,"Sat",1360
"63159",157519596,"Sun",70
"63160",157519596,"Mon",5
"63161",157519596,"Wed",5
"63162",157519596,"Thu",5
"63163",157519596,"Sat",20
"63164",157519597,"Sun",5
"63165",157519597,"Thu",5
"63166",157519597,"Fri",5
"63167",157519598,"Sun",1600
"63168",157519598,"Mon",10
"63169",157519598,"Tue",5
"63170",157519598,"Wed",20
"63171",157519598,"Thu",65
"63172",157519598,"Fri",50
"63173",157519598,"Sat",155
"63174",157519599,"Sun",5
"63175",157519599,"Thu",5
"63176",157519599,"Fri",5
"63177",157519603,"Sun",1080
"63178",157519603,"Mon",15
"63179",157519603,"Tue",20
"63180",157519603,"Wed",25
"63181",157519603,"Thu",45
"63182",157519603,"Fri",45
"63183",157519603,"Sat",160
"63184",157519604,"Sun",1600
"63185",157519604,"Mon",10
"63186",157519604,"Tue",5
"63187",157519604,"Wed",20
"63188",157519604,"Thu",65
"63189",157519604,"Fri",50
"63190",157519604,"Sat",160
"63191",157519606,"Sun",5
"63192",157519606,"Thu",5
"63193",157519606,"Fri",5
"63194",157519610,"Sun",1370
"63195",157519610,"Mon",45
"63196",157519610,"Tue",95
"63197",157519610,"Wed",115
"63198",157519610,"Thu",135
"63199",157519610,"Fri",110
"63200",157519610,"Sat",310
"63201",157519611,"Sun",1370
"63202",157519611,"Mon",45
"63203",157519611,"Tue",95
"63204",157519611,"Wed",115
"63205",157519611,"Thu",135
"63206",157519611,"Fri",110
"63207",157519611,"Sat",300
"63208",157519619,"Sun",1605
"63209",157519619,"Mon",10
"63210",157519619,"Tue",5
"63211",157519619,"Wed",25
"63212",157519619,"Thu",60
"63213",157519619,"Fri",50
"63214",157519619,"Sat",180
"63215",157519621,"Sun",5
"63216",157519621,"Thu",5
"63217",157519621,"Fri",5
"63218",157519622,"Sun",1610
"63219",157519622,"Mon",10
"63220",157519622,"Tue",5
"63221",157519622,"Wed",25
"63222",157519622,"Thu",65
"63223",157519622,"Fri",50
"63224",157519622,"Sat",195
"63225",157519624,"Sun",5
"63226",157519624,"Thu",5
"63227",157519624,"Fri",5
"63228",157519629,"Sun",10
"63229",157519630,"Sun",55
"63230",157519630,"Mon",10
"63231",157519630,"Tue",5
"63232",157519630,"Wed",5
"63233",157519630,"Thu",10
"63234",157519630,"Sat",35
"63235",157519631,"Sun",1630
"63236",157519631,"Mon",10
"63237",157519631,"Tue",5
"63238",157519631,"Wed",20
"63239",157519631,"Thu",60
"63240",157519631,"Fri",60
"63241",157519631,"Sat",200
"63242",157519632,"Sun",1630
"63243",157519632,"Mon",10
"63244",157519632,"Tue",5
"63245",157519632,"Wed",20
"63246",157519632,"Thu",60
"63247",157519632,"Fri",60
"63248",157519632,"Sat",200
"63249",157519640,"Sun",25
"63250",157519640,"Mon",5
"63251",157519640,"Tue",5
"63252",157519640,"Wed",5
"63253",157519640,"Sat",20
"63254",157519641,"Sun",1590
"63255",157519641,"Mon",10
"63256",157519641,"Tue",10
"63257",157519641,"Wed",20
"63258",157519641,"Thu",65
"63259",157519641,"Fri",65
"63260",157519641,"Sat",220
"63261",157519642,"Sun",1680
"63262",157519642,"Mon",15
"63263",157519642,"Tue",20
"63264",157519642,"Wed",35
"63265",157519642,"Thu",75
"63266",157519642,"Fri",70
"63267",157519642,"Sat",265
"63268",157519644,"Sun",5
"63269",157519644,"Thu",5
"63270",157519645,"Fri",5
"63271",157519646,"Sun",1495
"63272",157519646,"Mon",15
"63273",157519646,"Tue",15
"63274",157519646,"Wed",30
"63275",157519646,"Thu",65
"63276",157519646,"Fri",65
"63277",157519646,"Sat",235
"63278",157519647,"Sun",1685
"63279",157519647,"Mon",15
"63280",157519647,"Tue",20
"63281",157519647,"Wed",35
"63282",157519647,"Thu",75
"63283",157519647,"Fri",70
"63284",157519647,"Sat",270
"63285",157519650,"Sun",1675
"63286",157519650,"Mon",15
"63287",157519650,"Tue",20
"63288",157519650,"Wed",30
"63289",157519650,"Thu",75
"63290",157519650,"Fri",60
"63291",157519650,"Sat",275
"63292",157519652,"Fri",5
"63293",157519653,"Fri",5
"63294",157519655,"Fri",5
"63295",157519689,"Tue",5
"63296",157519690,"Tue",5
"63297",157519691,"Tue",5
"63298",157519692,"Sun",25
"63299",157519692,"Mon",5
"63300",157519692,"Tue",15
"63301",157519692,"Wed",15
"63302",157519692,"Thu",15
"63303",157519692,"Fri",30
"63304",157519692,"Sat",40
"63305",157519693,"Sun",25
"63306",157519693,"Mon",5
"63307",157519693,"Tue",15
"63308",157519693,"Wed",15
"63309",157519693,"Thu",15
"63310",157519693,"Fri",30
"63311",157519693,"Sat",40
"63312",157519695,"Sun",25
"63313",157519695,"Mon",5
"63314",157519695,"Tue",15
"63315",157519695,"Wed",15
"63316",157519695,"Thu",15
"63317",157519695,"Fri",30
"63318",157519695,"Sat",40
"63319",157519696,"Sun",5
"63320",157519696,"Tue",5
"63321",157519698,"Sun",5
"63322",157519698,"Tue",5
"63323",157519701,"Sun",50
"63324",157519701,"Mon",10
"63325",157519701,"Tue",25
"63326",157519701,"Wed",20
"63327",157519701,"Fri",30
"63328",157519701,"Sat",65
"63329",157519702,"Sun",40
"63330",157519702,"Mon",10
"63331",157519702,"Tue",25
"63332",157519702,"Wed",15
"63333",157519702,"Fri",20
"63334",157519702,"Sat",40
"63335",157519703,"Sun",50
"63336",157519703,"Mon",10
"63337",157519703,"Tue",25
"63338",157519703,"Wed",25
"63339",157519703,"Fri",30
"63340",157519703,"Sat",65
"63341",157519704,"Sun",40
"63342",157519704,"Mon",10
"63343",157519704,"Tue",15
"63344",157519704,"Wed",25
"63345",157519704,"Fri",35
"63346",157519704,"Sat",70
"63347",157519706,"Sun",40
"63348",157519706,"Mon",10
"63349",157519706,"Tue",15
"63350",157519706,"Wed",25
"63351",157519706,"Fri",35
"63352",157519706,"Sat",70
"63353",157519709,"Sun",40
"63354",157519709,"Mon",10
"63355",157519709,"Tue",15
"63356",157519709,"Wed",25
"63357",157519709,"Fri",35
"63358",157519709,"Sat",70
"63359",157519710,"Sun",40
"63360",157519710,"Mon",10
"63361",157519710,"Tue",15
"63362",157519710,"Wed",25
"63363",157519710,"Fri",35
"63364",157519710,"Sat",70
"63365",157519711,"Sun",40
"63366",157519711,"Mon",10
"63367",157519711,"Tue",15
"63368",157519711,"Wed",25
"63369",157519711,"Fri",35
"63370",157519711,"Sat",70
"63371",157519712,"Sun",30
"63372",157519712,"Mon",10
"63373",157519712,"Tue",15
"63374",157519712,"Wed",25
"63375",157519712,"Fri",30
"63376",157519712,"Sat",70
"63377",157519714,"Sun",40
"63378",157519714,"Mon",10
"63379",157519714,"Tue",15
"63380",157519714,"Wed",25
"63381",157519714,"Fri",35
"63382",157519714,"Sat",70
"63383",157519716,"Sun",40
"63384",157519716,"Mon",10
"63385",157519716,"Tue",15
"63386",157519716,"Wed",25
"63387",157519716,"Thu",5
"63388",157519716,"Fri",35
"63389",157519716,"Sat",70
"63390",157519717,"Sun",30
"63391",157519717,"Mon",5
"63392",157519717,"Tue",15
"63393",157519717,"Wed",20
"63394",157519717,"Thu",15
"63395",157519717,"Fri",30
"63396",157519717,"Sat",45
"63397",157519718,"Sun",10
"63398",157519718,"Mon",5
"63399",157519718,"Tue",5
"63400",157519718,"Wed",5
"63401",157519718,"Fri",20
"63402",157519718,"Sat",15
"63403",157519719,"Sun",50
"63404",157519719,"Mon",20
"63405",157519719,"Tue",20
"63406",157519719,"Wed",35
"63407",157519719,"Thu",15
"63408",157519719,"Fri",50
