"","edgeuid","total_trips"
"34491",157460484,20
"34492",157460486,25
"34493",157460487,20
"34494",157460489,20
"34495",157460490,50
"34496",157460499,50
"34497",157460500,20
"34498",157460504,15
"34499",157460505,15
"34500",157460508,20
"34501",157460509,10
"34502",157460511,45
"34503",157460515,15
"34504",157460517,25
"34505",157460519,5
"34506",157460525,45
"34507",157460526,10
"34508",157460527,45
"34509",157460532,50
"34510",157460533,35
"34511",157460534,70
"34512",157460545,50
"34513",157460547,50
"34514",157460551,50
"34515",157460554,50
"34516",157460566,120
"34517",157460567,20
"34518",157460568,10
"34519",157460569,10
"34520",157460570,10
"34521",157460571,20
"34522",157460572,5
"34523",157460575,5
"34524",157460576,10
"34525",157460590,15
"34526",157460592,25
"34527",157460593,25
"34528",157460596,25
"34529",157460597,25
"34530",157460598,25
"34531",157460600,25
"34532",157460602,25
"34533",157460603,25
"34534",157460620,25
"34535",157460645,30
"34536",157460646,30
"34537",157460648,95
"34538",157460713,50
"34539",157460714,20
"34540",157460715,20
"34541",157460716,20
"34542",157460717,60
"34543",157460720,20
"34544",157460724,20
"34545",157460726,20
"34546",157460727,50
"34547",157460733,45
"34548",157460735,95
"34549",157460736,20
"34550",157460737,25
"34551",157460739,70
"34552",157460740,5
"34553",157460742,5
"34554",157460743,10
"34555",157460744,5
"34556",157460746,5
"34557",157460751,5
"34558",157460752,5
"34559",157460756,5
"34560",157460776,5
"34561",157460777,5
"34562",157460778,5
"34563",157460781,5
"34564",157460787,5
"34565",157460789,5
"34566",157460790,10
"34567",157460792,10
"34568",157460794,10
"34569",157460795,10
"34570",157460796,10
"34571",157460798,10
"34572",157460799,10
"34573",157460803,15
"34574",157460805,15
"34575",157460806,15
"34576",157460807,15
"34577",157460811,15
"34578",157460813,15
"34579",157460815,50
"34580",157460816,50
"34581",157460827,5
"34582",157460830,5
"34583",157460833,5
"34584",157460835,5
"34585",157460839,5
"34586",157460840,5
"34587",157460841,5
"34588",157460842,5
"34589",157460843,5
"34590",157460844,5
"34591",157460846,5
"34592",157460851,10
"34593",157460852,10
"34594",157460853,10
"34595",157460855,10
"34596",157460856,10
"34597",157460857,10
"34598",157460859,10
"34599",157460861,5
"34600",157460922,50
"34601",157460949,15
"34602",157460950,15
"34603",157460954,15
"34604",157460957,15
"34605",157460962,5
"34606",157460963,5
"34607",157460964,5
"34608",157460966,20
"34609",157460968,15
"34610",157460972,50
"34611",157460983,15
"34612",157460984,15
"34613",157460992,5
"34614",157460997,15
"34615",157461001,15
"34616",157461002,5
"34617",157461007,50
"34618",157461012,5
"34619",157461014,5
"34620",157461019,15
"34621",157461020,95
"34622",157461021,25
"34623",157461022,25
"34624",157461023,15
"34625",157461034,5
"34626",157461037,80
"34627",157461038,25
"34628",157461047,30
"34629",157461048,75
"34630",157461049,15
"34631",157461051,15
"34632",157461054,35
"34633",157461057,15
"34634",157461058,15
"34635",157461060,15
"34636",157461064,15
"34637",157461076,30
"34638",157461081,25
"34639",157461084,30
"34640",157461085,30
"34641",157461088,30
"34642",157461089,20
"34643",157461090,5
"34644",157461091,10
"34645",157461101,5
"34646",157461103,10
"34647",157461104,10
"34648",157461109,10
"34649",157461115,5
"34650",157461116,30
"34651",157461119,15
"34652",157461120,15
"34653",157461121,20
"34654",157461122,40
"34655",157461125,30
"34656",157461126,30
"34657",157461129,20
"34658",157461135,10
"34659",157461137,15
"34660",157461146,5
"34661",157461147,10
"34662",157461148,5
"34663",157461150,5
"34664",157461152,10
"34665",157461153,10
"34666",157461154,10
"34667",157461164,10
"34668",157461169,10
"34669",157461170,10
"34670",157461175,35
"34671",157461176,30
"34672",157461177,30
"34673",157461179,30
"34674",157461182,25
"34675",157461184,55
"34676",157461188,25
"34677",157461189,60
"34678",157461194,5
"34679",157461200,10
"34680",157461208,15
"34681",157461209,15
"34682",157461210,10
"34683",157461212,10
"34684",157461213,15
"34685",157461214,5
"34686",157461216,5
"34687",157461249,10
"34688",157461261,15
"34689",157461262,15
"34690",157461263,15
"34691",157461268,5
"34692",157461280,10
"34693",157461281,10
"34694",157461282,10
"34695",157461286,10
"34696",157461287,5
"34697",157461289,5
"34698",157461346,25
"34699",157461348,15
"34700",157461352,15
"34701",157461362,5
"34702",157461365,10
"34703",157461389,10
"34704",157461390,5
"34705",157461396,5
"34706",157461405,5
"34707",157461409,5
"34708",157461411,5
"34709",157461415,10
"34710",157461429,5
"34711",157461431,5
"34712",157461460,5
"34713",157461461,5
"34714",157461465,5
"34715",157461479,5
"34716",157461481,10
"34717",157461488,5
"34718",157461489,5
"34719",157461490,5
"34720",157461492,5
"34721",157461493,5
"34722",157461494,5
"34723",157461499,10
"34724",157461501,35
"34725",157461502,5
"34726",157461503,30
"34727",157461504,5
"34728",157461509,5
"34729",157461512,5
"34730",157461528,5
"34731",157461529,5
"34732",157461531,5
"34733",157461532,5
"34734",157461534,5
"34735",157461536,5
"34736",157461538,5
"34737",157461541,5
"34738",157461543,5
"34739",157461545,5
"34740",157461547,5
"34741",157461548,5
"34742",157461550,15
"34743",157461555,65
"34744",157461557,60
"34745",157461566,30
"34746",157461568,30
"34747",157461570,30
"34748",157461575,30
"34749",157461582,30
"34750",157461583,5
"34751",157461584,5
"34752",157461586,40
"34753",157461587,5
"34754",157461591,20
"34755",157461595,5
"34756",157461596,20
"34757",157461597,5
"34758",157461598,35
"34759",157461601,5
"34760",157461603,5
"34761",157461604,5
"34762",157461616,5
"34763",157461617,5
"34764",157461618,5
"34765",157461621,20
"34766",157461622,20
"34767",157461626,5
"34768",157461627,5
"34769",157461629,10
"34770",157461630,5
"34771",157461655,5
"34772",157461659,5
"34773",157461662,5
"34774",157461664,10
"34775",157461666,5
"34776",157461668,5
"34777",157461670,5
"34778",157461672,5
"34779",157461674,5
"34780",157461676,10
"34781",157461678,10
"34782",157461679,10
"34783",157461681,10
"34784",157461687,10
"34785",157461693,10
"34786",157461696,10
"34787",157461697,10
"34788",157461701,10
"34789",157461715,5
"34790",157461716,5
"34791",157461720,5
"34792",157461722,5
"34793",157461725,5
"34794",157461726,10
"34795",157461733,15
"34796",157461735,35
"34797",157461737,15
"34798",157461738,15
"34799",157461767,15
"34800",157461769,15
"34801",157461770,15
"34802",157461773,15
"34803",157461774,15
"34804",157461776,35
"34805",157461792,15
"34806",157461804,15
"34807",157461807,15
"34808",157461810,35
"34809",157461812,15
"34810",157461813,35
"34811",157461817,35
"34812",157461818,15
"34813",157461829,10
"34814",157461830,10
"34815",157461832,10
"34816",157461833,10
"34817",157461836,5
"34818",157461840,5
"34819",157461841,5
"34820",157461843,5
"34821",157461845,5
"34822",157461849,5
"34823",157461853,5
"34824",157461863,5
"34825",157461864,5
"34826",157461865,5
"34827",157461867,5
"34828",157461868,5
"34829",157461880,5
"34830",157461885,5
"34831",157461889,5
"34832",157461890,5
"34833",157461946,10
"34834",157461950,10
"34835",157461951,10
"34836",157461953,10
"34837",157461955,10
"34838",157461956,10
"34839",157461958,10
"34840",157461959,10
"34841",157461970,15
"34842",157461972,15
"34843",157461977,15
"34844",157461979,15
"34845",157461981,15
"34846",157461982,10
"34847",157461983,20
"34848",157461984,15
"34849",157461985,10
"34850",157461987,10
"34851",157461991,15
"34852",157461993,15
"34853",157461995,15
"34854",157462000,40
"34855",157462001,15
"34856",157462004,15
"34857",157462007,15
"34858",157462011,15
"34859",157462012,15
"34860",157462026,45
"34861",157462108,15
"34862",157462112,10
"34863",157462176,15
"34864",157462182,10
"34865",157462185,15
"34866",157462189,15
"34867",157462190,40
"34868",157462202,15
"34869",157462211,15
"34870",157462213,15
"34871",157462231,15
"34872",157462241,15
"34873",157462246,15
"34874",157462248,15
"34875",157462255,10
"34876",157462258,10
"34877",157462262,10
"34878",157462271,10
"34879",157462285,10
"34880",157462288,10
"34881",157462299,10
"34882",157462301,10
"34883",157462311,10
"34884",157462312,10
"34885",157462345,35
"34886",157462346,15
"34887",157462353,15
"34888",157462361,10
"34889",157462364,20
"34890",157462412,15
"34891",157462413,10
"34892",157462416,10
"34893",157462421,5
"34894",157462422,5
"34895",157462427,5
"34896",157462430,15
"34897",157462437,20
"34898",157462448,5
"34899",157462456,5
"34900",157462457,20
"34901",157462458,20
"34902",157462460,10
"34903",157462467,50
"34904",157462471,5
"34905",157462474,5
"34906",157462480,20
"34907",157462481,5
"34908",157462485,10
"34909",157462493,10
"34910",157462509,10
"34911",157462512,10
"34912",157462516,10
"34913",157462524,10
"34914",157462546,10
"34915",157462621,20
"34916",157462624,10
"34917",157462629,10
"34918",157462640,5
"34919",157462641,5
"34920",157462643,5
"34921",157462645,5
"34922",157462646,5
"34923",157462647,5
"34924",157462649,5
"34925",157462661,20
"34926",157462663,15
"34927",157462681,10
"34928",157462683,10
"34929",157462686,10
"34930",157462691,10
"34931",157462696,10
"34932",157462702,15
"34933",157462705,10
"34934",157462706,5
"34935",157462709,20
"34936",157462710,15
"34937",157462712,25
"34938",157462714,25
"34939",157462715,10
"34940",157462717,30
"34941",157462721,15
"34942",157462722,15
"34943",157462723,25
"34944",157462724,25
"34945",157462725,15
"34946",157462726,15
"34947",157462732,15
"34948",157462738,15
"34949",157462739,15
"34950",157462740,15
"34951",157462747,15
"34952",157462748,15
"34953",157462751,10
"34954",157462752,15
"34955",157462753,10
"34956",157462754,10
"34957",157462792,5
"34958",157462793,5
"34959",157462831,5
"34960",157462832,5
"34961",157462835,5
"34962",157462839,5
"34963",157462843,5
"34964",157462847,5
"34965",157462863,5
"34966",157462864,10
"34967",157462866,10
"34968",157462867,5
"34969",157462868,15
"34970",157462870,15
"34971",157462881,5
"34972",157462882,5
"34973",157462883,10
"34974",157462884,15
"34975",157462889,10
"34976",157462893,10
"34977",157462895,10
"34978",157462896,10
"34979",157462899,10
"34980",157462902,10
"34981",157475564,15
"34982",157475567,10
"34983",157475568,5
"34984",157475569,5
"34985",157475570,5
"34986",157475571,5
"34987",157475579,5
"34988",157475580,5
"34989",157475603,20
"34990",157475604,20
"34991",157475613,10
"34992",157475629,20
"34993",157476287,15
"34994",157476289,15
"34995",157476290,5
"34996",157476291,15
"34997",157476300,15
"34998",157476335,35
"34999",157476336,35
"35000",157476339,20
"35001",157476341,20
"35002",157476342,20
"35003",157476349,20
"35004",157476350,20
"35005",157476351,15
"35006",157476352,20
"35007",157476566,10
"35008",157476570,15
"35009",157476571,10
"35010",157476572,10
"35011",157476573,10
"35012",157476574,5
"35013",157476575,10
"35014",157476576,15
"35015",157476577,5
"35016",157476579,15
"35017",157476580,10
"35018",157476581,5
"35019",157476582,15
"35020",157476585,15
"35021",157476608,15
"35022",157476610,15
"35023",157476611,15
"35024",157476615,15
"35025",157476616,15
"35026",157476624,15
"35027",157476628,15
"35028",157476630,15
"35029",157476631,15
"35030",157476634,35
"35031",157476636,15
"35032",157476637,15
"35033",157476644,15
"35034",157476646,15
"35035",157476647,35
"35036",157476648,35
"35037",157476652,10
"35038",157476654,10
"35039",157476655,10
"35040",157476658,10
"35041",157476660,10
"35042",157476662,10
"35043",157476663,10
"35044",157476664,15
"35045",157476665,15
"35046",157476670,15
"35047",157476673,5
"35048",157476674,15
"35049",157476676,15
"35050",157476677,15
"35051",157476679,15
"35052",157476680,15
"35053",157476681,15
"35054",157476686,5
"35055",157476690,5
"35056",157476694,20
"35057",157476695,5
"35058",157476699,10
"35059",157476702,5
"35060",157476708,5
"35061",157476709,5
"35062",157476710,10
"35063",157476711,5
"35064",157476716,5
"35065",157476717,5
"35066",157476720,5
"35067",157476723,5
"35068",157476743,5
"35069",157476747,5
"35070",157476748,10
"35071",157476750,5
"35072",157476751,5
"35073",157476759,5
"35074",157476764,5
"35075",157476765,5
"35076",157476766,5
"35077",157476767,10
"35078",157476768,15
"35079",157476771,5
"35080",157476772,5
"35081",157476774,5
"35082",157476794,10
"35083",157476795,15
"35084",157476796,5
"35085",157476820,5
"35086",157476836,5
"35087",157476837,10
"35088",157476838,10
"35089",157476840,10
"35090",157476843,10
"35091",157476869,10
"35092",157476872,10
"35093",157476875,10
"35094",157476876,10
"35095",157476878,10
"35096",157476880,10
"35097",157476932,10
"35098",157476933,10
"35099",157476934,10
"35100",157478220,10
"35101",157478222,10
"35102",157478223,10
"35103",157478226,10
"35104",157478227,10
"35105",157478228,10
"35106",157478229,10
"35107",157478694,10
"35108",157478697,10
"35109",157478703,10
"35110",157478705,10
"35111",157478706,10
"35112",157478711,10
"35113",157478712,10
"35114",157478821,10
"35115",157478823,10
"35116",157478842,10
"35117",157478844,10
"35118",157478845,10
"35119",157478848,10
"35120",157478849,10
"35121",157478851,10
"35122",157478853,10
"35123",157478857,10
"35124",157478859,10
"35125",157478860,10
"35126",157478922,5
"35127",157478925,5
"35128",157478927,10
"35129",157478928,5
"35130",157478930,10
"35131",157478931,5
"35132",157478933,10
"35133",157478934,5
"35134",157478936,5
"35135",157478937,10
"35136",157478940,5
"35137",157478942,10
"35138",157478944,10
"35139",157478967,5
"35140",157478968,10
"35141",157478977,5
"35142",157478978,10
"35143",157479023,10
"35144",157479030,10
"35145",157479045,15
"35146",157479046,10
"35147",157479055,5
"35148",157479057,5
"35149",157479059,5
"35150",157479060,10
"35151",157479066,5
"35152",157479073,5
"35153",157479074,5
"35154",157479075,5
"35155",157479079,5
"35156",157479080,5
"35157",157479081,5
"35158",157479087,5
"35159",157479088,5
"35160",157479094,15
"35161",157479095,15
"35162",157479096,15
"35163",157479098,5
"35164",157479100,10
"35165",157479101,15
"35166",157479103,5
"35167",157479104,5
"35168",157479123,15
"35169",157479124,10
"35170",157479125,25
"35171",157479127,15
"35172",157479129,20
"35173",157479133,10
"35174",157479134,5
"35175",157479136,5
"35176",157479138,5
"35177",157479153,15
"35178",157479173,5
"35179",157479175,5
"35180",157479189,5
"35181",157479200,15
"35182",157479203,10
"35183",157479205,15
"35184",157479206,10
"35185",157479213,5
"35186",157479256,5
"35187",157479260,5
"35188",157479266,10
"35189",157479269,10
"35190",157479288,10
"35191",157479289,10
"35192",157479299,5
"35193",157479304,5
"35194",157479307,5
"35195",157479309,5
"35196",157479318,5
"35197",157479320,5
"35198",157479321,5
"35199",157479322,5
"35200",157479325,5
"35201",157479339,5
"35202",157479348,15
"35203",157479356,15
"35204",157479358,15
"35205",157479360,15
"35206",157479363,15
"35207",157479366,5
"35208",157479367,5
"35209",157479372,5
"35210",157479375,5
"35211",157479376,5
"35212",157479379,5
"35213",157479406,5
"35214",157479415,5
"35215",157479416,5
"35216",157479425,5
"35217",157479426,5
"35218",157479429,10
"35219",157479440,10
"35220",157479442,5
"35221",157479446,5
"35222",157479447,5
"35223",157479449,10
"35224",157479490,5
"35225",157479492,5
"35226",157479493,5
"35227",157479499,5
"35228",157479502,10
"35229",157479506,15
"35230",157479509,15
"35231",157479510,15
"35232",157479511,25
"35233",157479512,15
"35234",157479518,15
"35235",157479520,15
"35236",157479521,5
"35237",157479522,15
"35238",157479523,25
"35239",157479525,25
"35240",157479526,25
"35241",157479528,10
"35242",157479529,20
"35243",157479531,20
"35244",157479532,5
"35245",157479533,10
"35246",157479534,10
"35247",157479549,30
"35248",157479550,20
"35249",157479551,30
"35250",157479553,30
"35251",157479555,25
"35252",157479560,30
"35253",157479565,55
"35254",157479578,25
"35255",157479581,25
"35256",157479584,25
"35257",157479596,5
"35258",157479599,5
"35259",157479601,5
"35260",157479603,5
"35261",157479606,5
"35262",157479607,5
"35263",157479608,5
"35264",157479609,10
"35265",157479610,15
"35266",157479611,30
"35267",157479612,15
"35268",157479613,10
"35269",157479656,5
"35270",157479687,5
"35271",157479691,10
"35272",157479693,10
"35273",157479694,10
"35274",157479697,10
"35275",157479699,10
"35276",157479700,10
"35277",157479701,10
"35278",157479702,10
"35279",157479708,10
"35280",157479712,10
"35281",157479713,10
"35282",157479721,10
"35283",157479722,10
"35284",157479724,10
"35285",157479728,10
"35286",157479730,10
"35287",157479765,10
"35288",157479769,10
"35289",157479771,10
"35290",157479803,5
"35291",157479804,5
"35292",157479822,15
"35293",157479833,15
"35294",157479838,15
"35295",157479849,5
"35296",157479857,5
"35297",157479860,5
"35298",157479862,5
"35299",157479866,5
"35300",157479872,5
"35301",157479883,5
"35302",157479885,5
"35303",157479886,5
"35304",157479887,5
"35305",157479891,10
"35306",157479892,10
"35307",157479899,10
"35308",157479924,10
"35309",157479925,25
"35310",157479982,10
"35311",157480062,30
"35312",157480063,35
"35313",157480064,35
"35314",157480066,35
"35315",157480067,35
"35316",157480068,35
"35317",157480069,35
"35318",157480071,60
"35319",157480072,35
"35320",157480515,5
"35321",157480517,5
"35322",157480519,5
"35323",157480520,5
"35324",157480594,5
"35325",157480645,5
"35326",157487756,60
"35327",157487757,50
"35328",157487758,60
"35329",157487761,5
"35330",157487765,5
"35331",157487767,5
"35332",157487768,5
"35333",157487838,75
"35334",157487839,45
"35335",157487857,35
"35336",157487859,35
"35337",157487860,30
"35338",157487863,35
"35339",157487864,35
"35340",157487885,5
"35341",157487894,35
"35342",157487916,35
"35343",157487918,30
"35344",157487931,35
"35345",157487934,25
"35346",157487935,35
"35347",157487937,35
"35348",157487971,25
"35349",157487973,25
"35350",157487977,25
"35351",157487982,25
"35352",157487983,30
"35353",157488119,5
"35354",157488124,5
"35355",157488126,5
"35356",157488128,5
"35357",157488140,5
"35358",157488142,5
"35359",157488143,5
"35360",157488147,5
"35361",157488173,5
"35362",157488175,5
"35363",157488179,5
"35364",157488182,5
"35365",157488183,15
"35366",157488186,15
"35367",157488187,15
"35368",157488188,5
"35369",157488189,10
"35370",157488196,5
"35371",157488197,5
"35372",157488374,1620
"35373",157488411,35
"35374",157488413,35
"35375",157488415,35
"35376",157488427,35
"35377",157488430,35
"35378",157488431,30
"35379",157488434,35
"35380",157488484,5
"35381",157488485,5
"35382",157488505,25
"35383",157488510,25
"35384",157488516,15
"35385",157488517,30
"35386",157488520,25
"35387",157488521,35
"35388",157488523,35
"35389",157488526,25
"35390",157488527,40
"35391",157488531,30
"35392",157488533,35
"35393",157488535,25
"35394",157488536,35
"35395",157488538,35
"35396",157488539,25
"35397",157488543,25
"35398",157488544,35
"35399",157488553,5
"35400",157488555,10
"35401",157488556,5
"35402",157488558,10
"35403",157488563,5
"35404",157488565,5
"35405",157488567,5
"35406",157488570,5
"35407",157488571,5
"35408",157488573,5
"35409",157488574,5
"35410",157488575,90
"35411",157488576,80
"35412",157488578,85
"35413",157488581,25
"35414",157488583,30
"35415",157488585,25
"35416",157488586,25
"35417",157488595,20
"35418",157488597,20
"35419",157488599,20
"35420",157488601,50
"35421",157488602,90
"35422",157488606,20
"35423",157488608,20
"35424",157488609,60
"35425",157488610,525
"35426",157488620,90
"35427",157488621,315
"35428",157488622,310
"35429",157488623,310
"35430",157488625,1150
"35431",157488627,1180
"35432",157488650,10
"35433",157490321,1125
"35434",157490322,2580
"35435",157490805,15
"35436",157490807,25
"35437",157490809,15
"35438",157490810,10
"35439",157490814,15
"35440",157490881,10
"35441",157490882,5
"35442",157490883,5
"35443",157490887,5
"35444",157490921,5
"35445",157490967,5
"35446",157491001,15
"35447",157491006,15
"35448",157491014,15
"35449",157491015,15
"35450",157491016,15
"35451",157491020,15
"35452",157491022,15
"35453",157491024,15
"35454",157491030,5
"35455",157491031,5
"35456",157491032,5
"35457",157491033,5
"35458",157491035,15
"35459",157491037,5
"35460",157491038,10
"35461",157491927,180
"35462",157491928,90
"35463",157491942,30
"35464",157491947,55
"35465",157491948,30
"35466",157491950,25
"35467",157491951,30
"35468",157491981,30
"35469",157491984,30
"35470",157491986,90
"35471",157492000,90
"35472",157492001,85
"35473",157492002,20
"35474",157492003,680
"35475",157492005,215
"35476",157492021,85
"35477",157492024,85
"35478",157492025,185
"35479",157492026,70
"35480",157492027,85
"35481",157492029,85
"35482",157492030,85
"35483",157492031,5
"35484",157492034,5
"35485",157492045,215
"35486",157492049,670
"35487",157492060,680
"35488",157492061,135
"35489",157492065,10
"35490",157492067,10
"35491",157492087,10
"35492",157492088,10
"35493",157492089,5
"35494",157492095,160
"35495",157492096,425
"35496",157492097,165
"35497",157492109,280
"35498",157492110,1155
"35499",157492111,665
"35500",157492114,655
"35501",157492115,1150
"35502",157492116,350
"35503",157492119,555
"35504",157492124,635
"35505",157492126,10
"35506",157492127,10
"35507",157492128,10
"35508",157492129,1175
"35509",157492167,30
"35510",157492168,25
"35511",157492169,25
"35512",157492170,20
"35513",157492171,35
"35514",157492177,1155
"35515",157492178,1155
"35516",157492180,1160
"35517",157492183,2665
"35518",157492184,1160
"35519",157492191,10
"35520",157492195,10
"35521",157492196,10
"35522",157492199,10
"35523",157492200,10
"35524",157492202,10
"35525",157492218,10
"35526",157492221,10
"35527",157492223,5
"35528",157492231,5
"35529",157492232,5
"35530",157492233,5
"35531",157492241,20
"35532",157492245,20
"35533",157492246,20
"35534",157492266,15
"35535",157492267,20
"35536",157492301,20
"35537",157492302,20
"35538",157492304,5
"35539",157492306,395
"35540",157492309,385
"35541",157492311,585
"35542",157492315,10
"35543",157492316,575
"35544",157492317,10
"35545",157492318,10
"35546",157492324,10
"35547",157492327,405
"35548",157492328,10
"35549",157492330,60
"35550",157492331,30
"35551",157492332,30
"35552",157492333,30
"35553",157492334,30
"35554",157492337,5
"35555",157492338,5
"35556",157492339,5
"35557",157492340,375
"35558",157492341,330
"35559",157492346,355
"35560",157492347,10
"35561",157492349,10
"35562",157492352,5
"35563",157492354,10
"35564",157492357,10
"35565",157492361,20
"35566",157492362,10
"35567",157492363,5
"35568",157492368,20
"35569",157492370,10
"35570",157492371,5
"35571",157492374,5
"35572",157492375,5
"35573",157492376,5
"35574",157492378,25
"35575",157492380,5
"35576",157492387,30
"35577",157492388,40
"35578",157492406,5
"35579",157492407,5
"35580",157492413,45
"35581",157492414,45
"35582",157492419,20
"35583",157492424,20
"35584",157492426,5
"35585",157492430,20
"35586",157492455,355
"35587",157492456,390
"35588",157492458,390
"35589",157492460,5
"35590",157492461,5
"35591",157492462,5
"35592",157492463,5
"35593",157492467,20
"35594",157492476,5
"35595",157492480,10
"35596",157492481,5
"35597",157492482,5
"35598",157492486,10
"35599",157492487,15
"35600",157492488,15
"35601",157492489,15
"35602",157492491,10
"35603",157492495,5
"35604",157492496,10
"35605",157492505,5
"35606",157492507,10
"35607",157492508,15
"35608",157492510,15
"35609",157492514,10
"35610",157492517,20
"35611",157492518,30
"35612",157492519,5
"35613",157492520,25
"35614",157492534,10
"35615",157492535,10
"35616",157492536,10
"35617",157492537,10
"35618",157492538,20
"35619",157492539,10
"35620",157492551,10
"35621",157492554,10
"35622",157492557,5
"35623",157492558,5
"35624",157492575,35
"35625",157492580,15
"35626",157492582,15
"35627",157492586,15
"35628",157492587,15
"35629",157492588,15
"35630",157492591,15
"35631",157492593,20
"35632",157492595,20
"35633",157492596,15
"35634",157492607,650
"35635",157492608,205
"35636",157492609,210
"35637",157492610,155
"35638",157492615,150
"35639",157492621,10
"35640",157492657,160
"35641",157492658,385
"35642",157492660,165
"35643",157492663,5
"35644",157492664,145
"35645",157492665,5
"35646",157492671,10
"35647",157492681,5
"35648",157492683,5
"35649",157492686,745
"35650",157492687,745
"35651",157492688,5
"35652",157492689,315
"35653",157492690,20
"35654",157492694,20
"35655",157492695,20
"35656",157492696,20
"35657",157492699,20
"35658",157492706,325
"35659",157492707,315
"35660",157492708,835
"35661",157492712,325
"35662",157492716,315
"35663",157492717,320
"35664",157492718,20
"35665",157492719,410
"35666",157492721,20
"35667",157492725,405
"35668",157492726,5
"35669",157492728,100
"35670",157492729,90
"35671",157492730,90
"35672",157492731,10
"35673",157492732,10
"35674",157492733,15
"35675",157492734,240
"35676",157492736,10
"35677",157492737,10
"35678",157492738,75
"35679",157492740,285
"35680",157492741,75
"35681",157492742,10
"35682",157492743,50
"35683",157492744,5
"35684",157492746,740
"35685",157492747,10
"35686",157492748,10
"35687",157492749,5
"35688",157492751,5
"35689",157492753,5
"35690",157492754,5
"35691",157492763,5
"35692",157492765,5
"35693",157492766,35
"35694",157492780,25
"35695",157492781,25
"35696",157492782,20
"35697",157492784,65
"35698",157492785,20
"35699",157492788,20
"35700",157492794,5
"35701",157492804,15
"35702",157492805,15
"35703",157492807,5
"35704",157492809,65
"35705",157492812,20
"35706",157492814,5
"35707",157492815,20
"35708",157492816,5
"35709",157492817,25
"35710",157492818,5
"35711",157492820,60
"35712",157492823,85
"35713",157492825,60
"35714",157492826,60
"35715",157492828,20
"35716",157492829,20
"35717",157492830,15
"35718",157492831,15
"35719",157492833,30
"35720",157492835,75
"35721",157492836,30
"35722",157492837,35
"35723",157492838,20
"35724",157492842,30
"35725",157492845,30
"35726",157492846,30
"35727",157492847,15
"35728",157492848,30
"35729",157492849,30
"35730",157492850,10
"35731",157492852,10
"35732",157492853,50
"35733",157492856,15
"35734",157492857,40
"35735",157492859,10
"35736",157492862,20
"35737",157492863,30
"35738",157492880,50
"35739",157492884,10
"35740",157492885,5
"35741",157492887,5
"35742",157492891,10
"35743",157492892,5
"35744",157492893,5
"35745",157492896,30
"35746",157492900,40
"35747",157492901,5
"35748",157492903,30
"35749",157492904,30
"35750",157492906,30
"35751",157492907,30
"35752",157492914,35
"35753",157492918,140
"35754",157492920,70
"35755",157492921,75
"35756",157492926,70
"35757",157492929,65
"35758",157492932,5
"35759",157492939,70
"35760",157492943,5
"35761",157492944,5
"35762",157492947,10
"35763",157492949,10
"35764",157492950,10
"35765",157492951,10
"35766",157492955,5
"35767",157492956,15
"35768",157492957,10
"35769",157492962,10
"35770",157492963,20
"35771",157492964,10
"35772",157492965,10
"35773",157492982,10
"35774",157492984,10
"35775",157492986,10
"35776",157493013,5
"35777",157493014,10
"35778",157493015,5
"35779",157493016,35
"35780",157493017,25
"35781",157493018,30
"35782",157493034,10
"35783",157493036,10
"35784",157493037,5
"35785",157493038,5
"35786",157493039,10
"35787",157493040,5
"35788",157493041,5
"35789",157493046,5
"35790",157493047,5
"35791",157493080,5
"35792",157493083,5
"35793",157493084,5
"35794",157493087,5
"35795",157493096,5
"35796",157493102,5
"35797",157493106,10
"35798",157493107,10
"35799",157493110,20
"35800",157493111,5
"35801",157493113,15
"35802",157493114,5
"35803",157493119,10
"35804",157493133,10
"35805",157493135,10
"35806",157493137,10
"35807",157493142,10
"35808",157493144,10
"35809",157493148,10
"35810",157493161,15
"35811",157493163,20
"35812",157493164,20
"35813",157493166,20
"35814",157493171,20
"35815",157493240,5
"35816",157493267,5
"35817",157493268,10
"35818",157493271,5
"35819",157493272,10
"35820",157493283,15
"35821",157493284,20
"35822",157493285,5
"35823",157493287,5
"35824",157493288,10
"35825",157493289,10
"35826",157493290,5
"35827",157493302,10
"35828",157493308,5
"35829",157493309,5
"35830",157493313,10
"35831",157493315,10
"35832",157493317,15
"35833",157493319,15
"35834",157493320,15
"35835",157493325,15
"35836",157493326,30
"35837",157493327,10
"35838",157493334,10
"35839",157493335,5
"35840",157493336,5
"35841",157493337,5
"35842",157493339,5
"35843",157493340,5
"35844",157493343,25
"35845",157493344,25
"35846",157493346,20
"35847",157493356,5
"35848",157493357,5
"35849",157493359,5
"35850",157493361,5
"35851",157493363,20
"35852",157493366,5
"35853",157493376,35
"35854",157493380,10
"35855",157493381,10
"35856",157493384,20
"35857",157493387,20
"35858",157493389,20
"35859",157493392,10
"35860",157493394,20
"35861",157493396,10
"35862",157493398,10
"35863",157493399,10
"35864",157493400,10
"35865",157493402,10
"35866",157493413,5
"35867",157493415,5
"35868",157493416,20
"35869",157493433,10
"35870",157493437,15
"35871",157493438,15
"35872",157493439,25
"35873",157493440,15
"35874",157493441,10
"35875",157493442,10
"35876",157493443,20
"35877",157493447,15
"35878",157493451,15
"35879",157493452,15
"35880",157493495,10
"35881",157493497,15
"35882",157493504,25
"35883",157493509,10
"35884",157493510,10
"35885",157493516,5
"35886",157493524,5
"35887",157493527,5
