"","edgeuid","month","total_trips"
"29715",153834606,"June",5
"29716",153834607,"June",5
"29717",153834647,"June",10
"29718",153834647,"September",45
"29719",153834648,"June",10
"29720",153834649,"June",10
"29721",153834650,"June",10
"29722",153834650,"September",50
"29723",153834656,"June",10
"29724",153834657,"June",30
"29725",153834659,"June",10
"29726",153834662,"June",10
"29727",153834666,"June",5
"29728",153834679,"June",10
"29729",153834679,"September",50
"29730",153834697,"June",5
"29731",153834703,"June",5
"29732",153834707,"June",5
"29733",153834707,"September",10
"29734",153834711,"June",5
"29735",153834729,"June",5
"29736",153834733,"June",5
"29737",153834734,"June",5
"29738",153834735,"June",5
"29739",153834755,"June",5
"29740",153834757,"June",5
"29741",153834757,"September",10
"29742",153834775,"June",30
"29743",153834776,"June",30
"29744",153834777,"June",30
"29745",153834777,"September",115
"29746",153834780,"June",30
"29747",153834798,"June",30
"29748",153834801,"September",5
"29749",153834808,"June",30
"29750",153834810,"June",30
"29751",153834810,"September",105
"29752",153834813,"September",5
"29753",153834814,"June",30
"29754",153834884,"June",5
"29755",153834885,"June",5
"29756",153834886,"June",5
"29757",153834979,"June",5
"29758",153834980,"June",5
"29759",153834981,"June",5
"29760",153834987,"June",5
"29761",153834993,"June",5
"29762",153834994,"June",5
"29763",153834994,"September",5
"29764",153835000,"June",5
"29765",153835001,"June",5
"29766",153835001,"September",5
"29767",153835002,"June",5
"29768",153835003,"June",5
"29769",153835007,"June",5
"29770",153835008,"June",5
"29771",153835013,"June",5
"29772",153835025,"June",5
"29773",153835027,"June",5
"29774",153835028,"June",5
"29775",153835030,"June",5
"29776",153835032,"June",5
"29777",153835034,"June",5
"29778",153835036,"June",5
"29779",153835037,"June",5
"29780",153835039,"June",5
"29781",153835040,"June",5
"29782",153835042,"June",5
"29783",153835044,"June",5
"29784",153835046,"June",5
"29785",153835048,"June",5
"29786",153835050,"June",5
"29787",153835052,"June",5
"29788",153835054,"June",5
"29789",153835056,"June",5
"29790",153835057,"June",5
"29791",153835058,"June",5
"29792",153835060,"June",5
"29793",153835062,"June",5
"29794",153835063,"June",5
"29795",153835065,"June",5
"29796",153835069,"June",15
"29797",153835073,"June",5
"29798",153835074,"June",15
"29799",153835075,"June",60
"29800",153835076,"June",55
"29801",153835077,"June",15
"29802",153835078,"June",15
"29803",153835078,"September",10
"29804",153835079,"June",55
"29805",153835080,"June",55
"29806",153835081,"June",55
"29807",153835082,"June",45
"29808",153835084,"June",55
"29809",153835087,"June",15
"29810",153835088,"June",75
"29811",153835090,"June",25
"29812",153835091,"June",5
"29813",153835092,"June",50
"29814",153835093,"June",20
"29815",153835093,"September",30
"29816",153835094,"June",25
"29817",153835096,"June",80
"29818",153835100,"June",95
"29819",153835101,"June",85
"29820",153835113,"September",5
"29821",153835114,"September",10
"29822",153835126,"June",10
"29823",153835127,"June",10
"29824",153835128,"September",5
"29825",153835132,"June",10
"29826",153835133,"June",10
"29827",153835134,"June",10
"29828",153835134,"September",10
"29829",153835138,"September",5
"29830",153835160,"September",5
"29831",153835163,"September",5
"29832",153835192,"June",90
"29833",153835193,"June",90
"29834",153835196,"June",90
"29835",153835198,"June",90
"29836",153835199,"June",95
"29837",153835202,"June",5
"29838",153835211,"June",90
"29839",153835219,"June",15
"29840",153835220,"June",10
"29841",153835223,"June",90
"29842",153835224,"June",10
"29843",153835229,"June",90
"29844",153835230,"June",90
"29845",153835231,"June",90
"29846",153835235,"June",15
"29847",153835236,"June",15
"29848",153835237,"June",15
"29849",153835238,"June",95
"29850",153835240,"June",10
"29851",153835241,"June",85
"29852",153835241,"September",100
"29853",153835250,"June",15
"29854",153835251,"June",15
"29855",153835252,"June",90
"29856",153835253,"June",20
"29857",153835254,"June",20
"29858",153835254,"September",20
"29859",153835255,"June",15
"29860",153835255,"September",20
"29861",153835257,"June",20
"29862",153835259,"June",20
"29863",153835260,"June",10
"29864",153835265,"September",10
"29865",153835266,"June",90
"29866",153835270,"June",90
"29867",153835271,"June",10
"29868",153835272,"June",90
"29869",153835274,"June",90
"29870",153835275,"June",90
"29871",153835277,"June",95
"29872",153835278,"June",90
"29873",153835278,"September",95
"29874",153835279,"June",90
"29875",153835289,"June",90
"29876",153835290,"June",90
"29877",153835292,"June",70
"29878",153835293,"June",5
"29879",153835295,"June",90
"29880",153835297,"June",90
"29881",153835298,"June",100
"29882",153835298,"September",100
"29883",153835300,"June",100
"29884",153835301,"June",5
"29885",153835302,"June",100
"29886",153835303,"June",100
"29887",153835304,"June",100
"29888",153835305,"June",5
"29889",153835306,"June",100
"29890",153835307,"June",5
"29891",153835309,"June",5
"29892",153835312,"June",105
"29893",153835313,"June",100
"29894",153835315,"September",5
"29895",153835316,"June",10
"29896",153835317,"June",10
"29897",153835317,"September",25
"29898",153835318,"June",5
"29899",153835319,"June",5
"29900",153835321,"June",5
"29901",153835322,"June",5
"29902",153835325,"June",10
"29903",153835328,"June",10
"29904",153835328,"September",15
"29905",153835341,"June",10
"29906",153835360,"June",10
"29907",153835361,"June",10
"29908",153835362,"June",10
"29909",153835363,"June",10
"29910",153835369,"June",10
"29911",153835370,"June",15
"29912",153835372,"June",15
"29913",153835375,"June",45
"29914",153835376,"June",45
"29915",153835377,"June",60
"29916",153835379,"June",45
"29917",153835380,"June",45
"29918",153835381,"June",50
"29919",153835382,"June",45
"29920",153835382,"September",70
"29921",153835383,"June",50
"29922",153835385,"June",90
"29923",153835385,"September",95
"29924",153835386,"June",10
"29925",153835387,"June",10
"29926",153835387,"September",25
"29927",153835389,"June",85
"29928",153835390,"June",70
"29929",153835398,"June",30
"29930",153835399,"June",50
"29931",153835400,"June",55
"29932",153835401,"June",25
"29933",153835413,"June",85
"29934",153835416,"June",85
"29935",153835417,"June",85
"29936",153835428,"June",20
"29937",153835429,"June",25
"29938",153835430,"June",25
"29939",153835430,"September",40
"29940",153835433,"June",35
"29941",153835434,"June",25
"29942",153835435,"June",25
"29943",153835436,"June",60
"29944",153835437,"June",25
"29945",153835438,"June",90
"29946",153835439,"June",5
"29947",153835440,"June",20
"29948",153835441,"June",25
"29949",153835445,"June",30
"29950",153835995,"June",5
"29951",153836000,"June",5
"29952",153836001,"June",5
"29953",153836013,"June",5
"29954",153836014,"June",5
"29955",153836015,"June",5
"29956",153836019,"September",10
"29957",153836021,"June",5
"29958",153836021,"September",20
"29959",153836023,"June",5
"29960",153836025,"June",5
"29961",153836038,"June",10
"29962",153836040,"June",5
"29963",153836041,"June",10
"29964",153836043,"June",10
"29965",153836044,"June",10
"29966",153836048,"June",10
"29967",153836050,"June",5
"29968",153836058,"June",5
"29969",153836059,"June",5
"29970",153836062,"June",5
"29971",153836063,"June",5
"29972",153836063,"September",15
"29973",153836150,"June",15
"29974",153836151,"June",15
"29975",153836152,"June",20
"29976",153836162,"June",25
"29977",153836165,"June",5
"29978",153836167,"June",20
"29979",153836168,"June",10
"29980",153836169,"June",20
"29981",153836170,"June",10
"29982",153836172,"June",5
"29983",153836174,"June",25
"29984",153836175,"June",20
"29985",153836176,"June",5
"29986",153836177,"June",25
"29987",153836177,"September",5
"29988",153836180,"June",5
"29989",153836181,"June",5
"29990",153836185,"June",20
"29991",153836187,"June",20
"29992",153836188,"June",20
"29993",153836191,"June",20
"29994",153836192,"June",20
"29995",153836193,"June",20
"29996",153836195,"June",15
"29997",153836197,"June",15
"29998",153836198,"June",15
"29999",153836199,"June",15
"30000",153836204,"June",5
"30001",153836205,"June",20
"30002",153836208,"June",20
"30003",153836209,"June",5
"30004",153836210,"June",5
"30005",153836223,"September",5
"30006",153836229,"June",10
"30007",153836231,"June",10
"30008",153836232,"June",25
"30009",153836234,"June",10
"30010",153836235,"June",20
"30011",153836236,"June",20
"30012",153836237,"June",25
"30013",153836238,"June",5
"30014",153836239,"June",20
"30015",153836242,"June",20
"30016",153836245,"June",30
"30017",153836247,"June",30
"30018",153836274,"September",5
"30019",153836293,"June",5
"30020",153836294,"June",5
"30021",153836302,"September",5
"30022",153836303,"September",5
"30023",153836304,"September",5
"30024",153836321,"June",10
"30025",153836322,"June",10
"30026",153836322,"September",20
"30027",153836330,"June",5
"30028",153836332,"June",5
"30029",153836334,"June",5
"30030",153836335,"June",5
"30031",153836336,"June",5
"30032",153836338,"June",20
"30033",153836343,"June",20
"30034",153836344,"June",10
"30035",153836345,"June",5
"30036",153836346,"June",5
"30037",153836352,"June",20
"30038",153836353,"June",20
"30039",153836353,"September",20
"30040",153836356,"June",20
"30041",153836362,"June",10
"30042",153836368,"June",10
"30043",153836369,"June",10
"30044",153836371,"June",10
"30045",153836374,"June",10
"30046",153836375,"June",10
"30047",153836376,"June",10
"30048",153836385,"June",5
"30049",153836386,"June",10
"30050",153836386,"September",5
"30051",153836387,"June",10
"30052",153836388,"June",5
"30053",153836389,"June",5
"30054",153836389,"September",5
"30055",153836392,"June",5
"30056",153836394,"June",5
"30057",153836396,"June",5
"30058",153836401,"June",5
"30059",153836402,"June",5
"30060",153836404,"June",35
"30061",153836404,"September",20
"30062",153836405,"June",5
"30063",153836406,"June",35
"30064",153836408,"June",5
"30065",153836410,"June",5
"30066",153836411,"June",5
"30067",153836412,"June",30
"30068",153836417,"June",25
"30069",153836418,"June",30
"30070",153836419,"June",25
"30071",153836420,"June",5
"30072",153836422,"June",40
"30073",153836423,"June",5
"30074",153836424,"June",5
"30075",153836426,"June",45
"30076",153836433,"June",10
"30077",153836433,"September",15
"30078",153836435,"June",5
"30079",153836436,"June",15
"30080",153836438,"June",15
"30081",153836439,"June",40
"30082",153836439,"September",15
"30083",153836440,"June",5
"30084",153836442,"June",15
"30085",153836443,"June",15
"30086",153836451,"June",25
"30087",153836452,"June",55
"30088",153836465,"June",5
"30089",153836483,"June",5
"30090",153836488,"June",50
"30091",153836489,"June",5
"30092",153836496,"June",45
"30093",153836498,"June",45
"30094",153836498,"September",20
"30095",153836502,"June",10
"30096",153836504,"June",5
"30097",153836505,"June",5
"30098",153836506,"June",5
"30099",153836512,"June",5
"30100",153836514,"June",5
"30101",153836516,"June",5
"30102",153836520,"June",10
"30103",153836520,"September",15
"30104",153836522,"June",10
"30105",153836523,"June",10
"30106",153836527,"June",10
"30107",153836527,"September",15
"30108",153836529,"June",10
"30109",153836530,"June",15
"30110",153836531,"June",10
"30111",153836532,"June",5
"30112",153836533,"June",5
"30113",153836536,"June",5
"30114",153836538,"June",5
"30115",153836540,"June",5
"30116",153836543,"June",10
"30117",153836544,"June",10
"30118",153836545,"June",10
"30119",153836555,"September",5
"30120",153836568,"June",15
"30121",153836569,"June",15
"30122",153836574,"June",15
"30123",153836584,"September",5
"30124",153836591,"September",5
"30125",153836600,"June",5
"30126",153836602,"June",5
"30127",153836604,"June",5
"30128",153836604,"September",5
"30129",153836605,"June",5
"30130",153836606,"June",5
"30131",153836607,"June",5
"30132",153836608,"June",5
"30133",153836609,"June",5
"30134",153836610,"June",5
"30135",153836612,"June",5
"30136",153836617,"June",5
"30137",153836619,"June",5
"30138",153836621,"June",5
"30139",153836622,"June",15
"30140",153836623,"June",5
"30141",153836624,"June",10
"30142",153836625,"June",10
"30143",153836626,"June",10
"30144",153836626,"September",10
"30145",153836631,"June",20
"30146",153836633,"June",20
"30147",153836635,"June",20
"30148",153836637,"June",15
"30149",153836640,"June",5
"30150",153836642,"June",5
"30151",153836650,"June",5
"30152",153836652,"June",5
"30153",153836655,"June",5
"30154",153836661,"June",5
"30155",153836668,"June",5
"30156",153836669,"June",5
"30157",153836671,"June",5
"30158",153836675,"June",5
"30159",153836677,"June",15
"30160",153836678,"June",10
"30161",153836680,"June",5
"30162",153836682,"June",5
"30163",153836683,"June",5
"30164",153836684,"June",25
"30165",153836685,"June",5
"30166",153836686,"June",15
"30167",153836687,"June",5
"30168",153836687,"September",5
"30169",153836691,"June",40
"30170",153836692,"June",20
"30171",153836693,"June",5
"30172",153836693,"September",10
"30173",153836694,"June",5
"30174",153836695,"June",20
"30175",153836695,"September",10
"30176",153836703,"June",10
"30177",153836706,"June",10
"30178",153836708,"June",10
"30179",153836709,"June",10
"30180",153836710,"June",10
"30181",153836711,"June",10
"30182",153836720,"September",10
"30183",153836722,"June",5
"30184",153836724,"June",5
"30185",153836726,"June",5
"30186",153836729,"September",5
"30187",153836741,"September",15
"30188",153836767,"June",25
"30189",153836768,"June",20
"30190",153836769,"June",20
"30191",153836770,"June",15
"30192",153836771,"June",10
"30193",153836772,"June",15
"30194",153836774,"June",15
"30195",153836776,"June",15
"30196",153836779,"June",15
"30197",153836787,"June",5
"30198",153836789,"June",5
"30199",153836792,"June",15
"30200",153836794,"June",15
"30201",153836796,"June",5
"30202",153836797,"June",5
"30203",153836798,"June",15
"30204",153836799,"June",15
"30205",153836801,"June",15
"30206",153836802,"June",15
"30207",153836812,"June",15
"30208",153836814,"June",15
"30209",153836816,"June",15
"30210",153836816,"September",10
"30211",153836817,"June",5
"30212",153836832,"June",5
