"","edgeuid","median_average_speed"
"1245",153311458,1.88
"1246",153311461,1.235
"1247",153311462,1.325
"1248",153311464,3.92
"1249",153311465,1.155
"1250",153311466,0.84
"1251",153311467,0.92
"1252",153311469,1.22
"1253",153311470,1.11
"1254",153311471,1.38
"1255",153311474,1.065
"1256",153311475,0.79
"1257",153311476,1.21
"1258",153311478,0.83
"1259",153311480,0.55
"1260",153311481,0
"1261",153311482,1.22
"1262",153311483,1.64
"1263",153311484,1.11
"1264",153311485,1.725
"1265",153311486,0.29
"1266",153311487,7.34
"1267",153311489,1.5
"1268",153311490,0
"1269",153311493,1.995
"1270",153311494,1.745
"1271",153311495,1.435
"1272",153311496,1.815
"1273",153311498,1.99
"1274",153311499,6.15
"1275",153311500,6.56
"1276",153311502,1.44
"1277",153311503,0.59
"1278",153311504,1.27
"1279",153311506,1.48
"1280",153311509,0.925
"1281",153311510,6.995
"1282",153311511,0.79
"1283",153311512,1.51
"1284",153311513,1.22
"1285",153311515,1.39
"1286",153311516,1.315
"1287",153311518,1.36
"1288",153311519,0.74
"1289",153311520,0.81
"1290",153311522,0.91
"1291",153311523,0.68
"1292",153311524,1.26
"1293",153311534,1.335
"1294",153311535,1.12
"1295",153311536,1.48
"1296",153311539,1.18
"1297",153311544,1.3
"1298",153311545,1.68
"1299",153311546,8.715
"1300",153311548,0
"1301",153311549,18.4
"1302",153311551,0
"1303",153311553,1.39
"1304",153311554,17.97
"1305",153311558,1.48
"1306",153311559,2.54
"1307",153311560,2.4
"1308",153311562,1.335
"1309",153311564,9.745
"1310",153311565,1.64
"1311",153311566,17.42
"1312",153311567,1.37
"1313",153311569,0
"1314",153311570,1.545
"1315",153311572,1.4
"1316",153311573,1.19
"1317",153311574,1.43
"1318",153311577,1.485
"1319",153311578,1.1
"1320",153311580,18.46
"1321",153311581,1.36
"1322",153311582,10.565
"1323",153311584,10.665
"1324",153311585,1.41
"1325",153311586,1.41
"1326",153311588,10.085
"1327",153311590,2.73
"1328",153311602,0
"1329",153311603,1.21
"1330",153311604,0
"1331",153311605,0
"1332",153311607,1.335
"1333",153311609,0
"1334",153311610,0
"1335",153311611,0
"1336",153311613,0
"1337",153311620,1.06
"1338",153311621,0.87
"1339",153311623,1.12
"1340",153311625,1.29
"1341",153311626,1.04
"1342",153311631,1.44
"1343",153311633,1.66
"1344",153311638,1.48
"1345",153311639,1.32
"1346",153311640,1.49
"1347",153311653,0
"1348",153311657,1.5
"1349",153311658,1.49
"1350",153311659,1.18
"1351",153311660,1
"1352",153311661,0
"1353",153311664,1.22
"1354",153311665,1.22
"1355",153311666,0.82
"1356",153311670,1.32
"1357",153311671,1.045
"1358",153311672,1.23
"1359",153311673,0.59
"1360",153311675,0.17
"1361",153311677,1.14
"1362",153311681,1.14
"1363",153311682,0.73
"1364",153311683,0.6
"1365",153311684,0.6
"1366",153311691,0.58
"1367",153311692,1.06
"1368",153311693,0.76
"1369",153311694,0.875
"1370",153311696,0.925
"1371",153311697,0.65
"1372",153311698,0.635
"1373",153311700,1.01
"1374",153311705,1.11
"1375",153311706,1.155
"1376",153311708,1.11
"1377",153311709,0.21
"1378",153311710,1.35
"1379",153311711,1.36
"1380",153311712,1.42
"1381",153311713,0.83
"1382",153311714,0.53
"1383",153311715,0.35
"1384",153311716,2.61
"1385",153311719,2.42
"1386",153311721,0.54
"1387",153311722,1.46
"1388",153311723,1.37
"1389",153311724,1.18
"1390",153311725,1.15
"1391",153311726,1.62
"1392",153311728,1.8
"1393",153311729,1.46
"1394",153311731,1.6
"1395",153311732,1.54
"1396",153311733,1.485
"1397",153311734,1.46
"1398",153311736,1.61
"1399",153311737,0.55
"1400",153311738,20.41
"1401",153311739,1.27
"1402",153311741,18.95
"1403",153311742,18.46
"1404",153311743,18.78
"1405",153311745,2.59
"1406",153311747,19.65
"1407",153311750,1.35
"1408",153311751,0.99
"1409",153311752,1.46
"1410",153311753,2.33
"1411",153311754,2.09
"1412",153311759,1.55
"1413",153311762,1.46
"1414",153311765,1.33
"1415",153311767,1.56
"1416",153311769,0
"1417",153311776,1.25
"1418",153311789,1.46
"1419",153311790,1.545
"1420",153311791,0.88
"1421",153311794,1.3
"1422",153311795,1.155
"1423",153311798,0.89
"1424",153311801,1.56
"1425",153311805,1.34
"1426",153311806,0.37
"1427",153311808,2.95
"1428",153311812,2.82
"1429",153311814,3
"1430",153311816,2.88
"1431",153311817,2.42
"1432",153311819,21.29
"1433",153311824,1.445
"1434",153311826,2.66
"1435",153311827,1.21
"1436",153311828,3.63
"1437",153311829,0.18
"1438",153311830,2.29
"1439",153311831,1.105
"1440",153311832,1.13
"1441",153311834,1.225
"1442",153311836,0
"1443",153311837,2.235
"1444",153311839,1.66
"1445",153311841,1.58
"1446",153311842,0.94
"1447",153311843,2.11
"1448",153311844,1.72
"1449",153311845,1.74
"1450",153311851,1.35
"1451",153311852,0
"1452",153311853,0
"1453",153311857,0
"1454",153311858,0
"1455",153311861,0
"1456",153311862,0
"1457",153311863,0
"1458",153311864,23.28
"1459",153311866,23.34
"1460",153311867,23.1
"1461",153311869,0
"1462",153311871,0.9
"1463",153311872,1.82
"1464",153311873,23.1
"1465",153311874,1.48
"1466",153311875,22.26
"1467",153311879,1.47
"1468",153311880,19.93
"1469",153311881,0
"1470",153311882,0.765
"1471",153311884,19
"1472",153311890,1.59
"1473",153311895,1.6
"1474",153311896,1.38
"1475",153311897,1.425
"1476",153311898,1.76
"1477",153311899,1.07
"1478",153311902,1.23
"1479",153311904,1.345
"1480",153311905,1.41
"1481",153311906,1.23
"1482",153311907,0.875
"1483",153311908,1.25
"1484",153311911,1.37
"1485",153311912,0
"1486",153311919,17.32
"1487",153311926,0.75
"1488",153311929,2.11
"1489",153311930,1.77
"1490",153311934,2.52
"1491",153311935,13.96
"1492",153311937,1.34
"1493",153311938,1.79
"1494",153311941,1.265
"1495",153311942,0
"1496",153311951,0.925
"1497",153311952,0
"1498",153311953,0
"1499",153311955,0
"1500",153311956,0
"1501",153311957,1.1
"1502",153311963,0.21
"1503",153311965,1.22
"1504",153311970,2.08
"1505",153311972,1.29
"1506",153311974,1.24
"1507",153311975,1.71
"1508",153311976,2.81
"1509",153311977,0.585
"1510",153311978,0.41
"1511",153311979,1.56
"1512",153311980,0.75
"1513",153311981,1.3
"1514",153311983,2.425
"1515",153311985,0.925
"1516",153311986,1.265
"1517",153311988,2.18
"1518",153311989,1.43
"1519",153311990,1.49
"1520",153311991,1.44
"1521",153311992,1.28
"1522",153311996,1.42
"1523",153311998,1.4
"1524",153311999,1.27
"1525",153312000,0.705
"1526",153312002,1.135
"1527",153312003,1.29
"1528",153312015,0.57
"1529",153312016,1.825
"1530",153312017,1.07
"1531",153312018,2.87
"1532",153312019,1.02
"1533",153312020,2.28
"1534",153312022,0.72
"1535",153312026,1.52
"1536",153312028,1.67
"1537",153312030,1.38
"1538",153312031,1.22
"1539",153312032,2.27
"1540",153312034,1.29
"1541",153312035,1.42
"1542",153312036,1.19
"1543",153312038,0.55
"1544",153312039,0.72
"1545",153312042,1.615
"1546",153312043,1.53
"1547",153312044,1.75
"1548",153312045,1.2
"1549",153312046,1.51
"1550",153312050,0.7
"1551",153312053,1.43
"1552",153312054,3.94
"1553",153312056,0.25
"1554",153312057,1.1
"1555",153312060,1.42
"1556",153312065,1
"1557",153312066,1.115
"1558",153312067,1.515
"1559",153312068,1.49
"1560",153312070,2.54
"1561",153312071,1.29
"1562",153312073,1.71
"1563",153312074,0.06
"1564",153312075,1.94
"1565",153312076,20.3
"1566",153312077,0.24
"1567",153312078,1.85
"1568",153312079,1.97
"1569",153312083,1.24
"1570",153312084,1.32
"1571",153312087,1.29
"1572",153312088,1.23
"1573",153312090,1.27
"1574",153312095,1.44
"1575",153312097,3.12
"1576",153312098,1.31
"1577",153312100,1.44
"1578",153312101,1.55
"1579",153312102,0.63
"1580",153312105,1.205
"1581",153312110,12.74
"1582",153312117,12.57
"1583",153312119,1.155
"1584",153312120,1.255
"1585",153312121,1.975
"1586",153312122,1.21
"1587",153312123,2.045
"1588",153312124,1.845
"1589",153312126,1.275
"1590",153312127,1.44
"1591",153312128,0.41
"1592",153312129,1.98
"1593",153312135,13.08
"1594",153312137,2.3
"1595",153312143,13.23
"1596",153312144,13.75
"1597",153312148,1.525
"1598",153312151,1.3
"1599",153312152,1.425
"1600",153312153,0.38
"1601",153312154,1.305
"1602",153312155,14.47
"1603",153312157,1.2
"1604",153312160,2.55
"1605",153312161,0
"1606",153312162,2.075
"1607",153312163,14.8
"1608",153312165,15.15
"1609",153312166,15.22
"1610",153312167,0.79
"1611",153312168,3.22
"1612",153312170,1.21
"1613",153312171,2.27
"1614",153312172,0.695
"1615",153312173,1.49
"1616",153312174,2.735
"1617",153312175,1.685
"1618",153312176,2.09
"1619",153312177,0.035
"1620",153312178,1.41
"1621",153312179,15.92
"1622",153312180,2.83
"1623",153312181,2.13
"1624",153312185,2.77
"1625",153312187,3.15
"1626",153312188,1.33
"1627",153312194,1.345
"1628",153312198,0.02
"1629",153312199,0.165
"1630",153312200,0.75
"1631",153312202,1.28
"1632",153312203,0.885
"1633",153312204,0.74
"1634",153312205,1.18
"1635",153312207,1.31
"1636",153312208,1.22
"1637",153312209,0.9
"1638",153312210,1.315
"1639",153312211,1.435
"1640",153312212,1.335
"1641",153312214,1.36
"1642",153312215,1.55
"1643",153312217,2.51
"1644",153312219,1.08
"1645",153312220,1.33
"1646",153312223,2.59
"1647",153312224,1.285
"1648",153312225,1.01
"1649",153312226,1.32
"1650",153312227,0.55
"1651",153312228,1.235
"1652",153312230,1.935
"1653",153312231,0.56
"1654",153312232,0.765
"1655",153312233,1.23
"1656",153312234,0.89
"1657",153312236,0.31
"1658",153312237,0.795
"1659",153312241,0.55
"1660",153312242,1.77
"1661",153312243,1.31
"1662",153312245,0.79
"1663",153312251,1.335
"1664",153312254,1.33
"1665",153312255,1.18
"1666",153312256,1.15
"1667",153312258,0
"1668",153312264,0
"1669",153312265,0.04
"1670",153312266,3.65
"1671",153312267,1.81
"1672",153312268,1.97
"1673",153312269,0.95
"1674",153312270,1.87
"1675",153312271,0.73
"1676",153312272,2.57
"1677",153312274,1.215
"1678",153312275,2.82
"1679",153312276,1.49
"1680",153312278,1.45
"1681",153312279,1.23
"1682",153312280,1.29
"1683",153312281,2.14
"1684",153312282,1.38
"1685",153312283,1.41
"1686",153312284,1.415
"1687",153312286,1.45
"1688",153312290,2.475
"1689",153312292,1.445
"1690",153312293,2.515
"1691",153312298,1.345
"1692",153312302,1.5
"1693",153312303,1.44
"1694",153312307,2.495
"1695",153312308,2.33
"1696",153312309,1.395
"1697",153312310,1.34
"1698",153312313,1.42
"1699",153312316,1.31
"1700",153312318,2.54
"1701",153312320,1.7
"1702",153312323,2.045
"1703",153312325,3.8
"1704",153312326,16.6
"1705",153312327,2.255
"1706",153312334,18.22
"1707",153312340,18.69
"1708",153312341,19.78
"1709",153312348,20.75
"1710",153312352,1.21
"1711",153312353,1.375
"1712",153312356,1.27
"1713",153312357,0.73
"1714",153312358,1.48
"1715",153312360,0.68
"1716",153312361,1.73
"1717",153312362,1.02
"1718",153312363,0.38
"1719",153312366,3.05
"1720",153312371,2.765
"1721",153312381,21
"1722",153312382,21.49
"1723",153312383,1.42
"1724",153312384,2.13
"1725",153312385,2.025
"1726",153312386,2.27
"1727",153312387,20.93
"1728",153312388,1.955
"1729",153312389,21.62
"1730",153312391,21.16
"1731",153312395,2.005
"1732",153312396,1.29
"1733",153312399,21.85
"1734",153312401,22.87
"1735",153312407,1.405
"1736",153312409,22.81
"1737",153312425,1.01
"1738",153312426,1.16
"1739",153312434,1.23
"1740",153312441,1.76
"1741",153312442,2.07
"1742",153312443,1.25
"1743",153312444,0.65
"1744",153312445,1.955
"1745",153312446,1.085
"1746",153312447,1.49
"1747",153312449,0.53
"1748",153312450,0.61
"1749",153312451,0.7
"1750",153312452,1.16
"1751",153312454,0.56
"1752",153312455,0.965
"1753",153312458,1.985
"1754",153312459,1.23
"1755",153312460,0.98
"1756",153312461,0.735
"1757",153312463,1.865
"1758",153312464,0.725
"1759",153312465,1.135
"1760",153312467,0.35
"1761",153312468,0.295
"1762",153312470,1.03
"1763",153312471,0.55
"1764",153312472,1.055
"1765",153312473,0.91
"1766",153312474,0.935
"1767",153312475,1.06
"1768",153312477,1.12
"1769",153312480,1.31
"1770",153312481,1.42
"1771",153312482,1.06
"1772",153312483,0.955
"1773",153312484,1.105
"1774",153312485,0.85
"1775",153312486,1.2
"1776",153312487,1.07
"1777",153312488,1.19
"1778",153312489,1.09
"1779",153312491,0.805
"1780",153312492,0.91
"1781",153312493,1.055
"1782",153312495,0.93
"1783",153312496,0.75
"1784",153312497,0.37
"1785",153312498,0.6
"1786",153312503,0.57
"1787",153312504,0.89
"1788",153312509,0.8
"1789",153312510,0.96
"1790",153312515,1.59
"1791",153312516,2.99
"1792",153312517,1.4
"1793",153312519,1.38
"1794",153312520,1.03
"1795",153312521,0.36
"1796",153312522,0.59
"1797",153312523,5.53
"1798",153312526,0.86
"1799",153312527,0.99
"1800",153312528,1.02
"1801",153312529,1.17
"1802",153312531,0.765
"1803",153312532,0.92
"1804",153312533,1.0025
"1805",153312534,0.845
"1806",153312535,1.155
"1807",153312536,0.34
"1808",153312537,0.84
"1809",153312538,0.735
"1810",153312539,0.905
"1811",153312540,1.14
"1812",153312541,0.24
"1813",153312542,0.865
"1814",153312543,0.42
"1815",153312544,1.11
"1816",153312545,0.91
"1817",153312546,0.9
"1818",153312547,0.5
"1819",153312548,0.96
"1820",153312549,0.13
"1821",153312550,1
"1822",153312551,1.21
"1823",153312552,0.29
"1824",153312553,1.23
"1825",153312554,0.58
"1826",153312555,0.785
"1827",153312556,0.505
"1828",153312558,1.06
"1829",153312559,0.93
"1830",153312560,1.4
"1831",153312565,6.15
"1832",153312566,8.62
"1833",153312567,6.05
"1834",153312568,1.085
"1835",153312569,1.015
"1836",153312572,1.13
"1837",153312573,1.21
"1838",153312574,0.68
"1839",153312575,1.29
"1840",153312576,1.185
"1841",153312577,1.08
"1842",153312578,1.08
"1843",153312583,4.27
"1844",153312585,4.54
"1845",153312586,4.845
"1846",153312587,1.03
"1847",153313588,0.54
"1848",153313589,0.15
"1849",153313590,0.63
"1850",153313591,0.665
"1851",153313592,0.9
"1852",153319426,1.31
"1853",153319427,0.18
"1854",153319428,0.965
"1855",153319429,1.345
"1856",153319430,0.635
"1857",153319432,1.17
"1858",153319433,0.04
"1859",153319434,0.07
"1860",153319436,0.91
"1861",153319437,0.59
"1862",153319457,0.95
"1863",153319458,0.865
"1864",153319459,0.68
"1865",153319460,0.505
"1866",153319471,0.585
"1867",153319472,0.03
"1868",153319473,0.4
"1869",153319475,0.42
"1870",153319549,0.68
"1871",153319550,1.17
"1872",153319551,0.41
"1873",153319554,1.365
"1874",153319555,1.03
"1875",153319556,0
"1876",153319557,0.19
"1877",153319558,0.835
"1878",153319559,0.82
"1879",153319560,1.025
"1880",153319561,0.56
"1881",153319562,0.59
"1882",153319563,0.82
"1883",153319564,0.32
"1884",153319565,0.55
"1885",153319566,1.18
"1886",153319567,0.92
"1887",153319590,0.415
"1888",153319610,0.4
"1889",153319942,1.335
"1890",153319943,1.05
"1891",153319944,1.6
"1892",153319945,1.08
"1893",153319946,0.88
"1894",153319947,0.88
"1895",153319948,0.87
"1896",153319949,1.225
"1897",153319953,1.26
"1898",153319954,1.07
"1899",153319955,1.06
"1900",153319956,1.38
"1901",153319957,0.26
"1902",153319959,0.74
"1903",153319960,1
"1904",153319968,0.86
"1905",153319973,0.48
"1906",153319975,0.705
"1907",153319976,0.33
"1908",153319977,0.55
"1909",153319978,1.375
"1910",153319979,0.685
"1911",153319983,0.02
"1912",153319984,1.025
"1913",153319985,0.54
"1914",153319986,0.905
"1915",153319988,0.715
"1916",153319989,1.065
"1917",153319990,0.85
"1918",153319991,0.765
"1919",153319992,0.61
"1920",153319993,0.26
"1921",153319994,0.71
"1922",153319995,0.96
"1923",153319996,0.36
"1924",153319997,1.03
"1925",153319998,0.3
"1926",153320002,0.36
"1927",153320003,0.37
"1928",153320004,0.1
"1929",153320007,0.62
"1930",153320075,0.94
"1931",153320076,0.97
"1932",153320080,0.98
"1933",153320081,0.18
"1934",153320083,0.295
"1935",153320084,1.13
"1936",153320085,1.03
"1937",153320086,0.93
"1938",153320087,0.625
"1939",153320088,1.49
"1940",153320089,0.745
"1941",153320090,0.73
"1942",153320092,0.79
"1943",153320093,0.96
"1944",153320094,0.81
"1945",153320096,0.75
"1946",153320097,2.11
"1947",153320098,1.8
"1948",153320099,0.93
"1949",153320100,0.99
"1950",153320101,0.98
"1951",153320102,0.34
"1952",153320103,0.74
"1953",153320104,0.88
"1954",153320105,0.83
"1955",153320108,1.15
"1956",153320110,0.81
"1957",153320111,0.63
"1958",153320112,0.73
"1959",153320115,1.34
"1960",153320116,0.375
"1961",153320119,1.53
"1962",153320121,1.045
"1963",153320123,0.99
"1964",153320124,1.08
"1965",153320125,1.095
"1966",153320126,0.965
"1967",153320127,0.985
"1968",153320132,1.4
"1969",153320133,1.02
"1970",153320135,0.85
"1971",153320136,0.23
"1972",153320137,0.1875
"1973",153320138,0.37
"1974",153320139,0.61
"1975",153320140,0.87
"1976",153320141,0.51
"1977",153320142,1.24
"1978",153320144,0
"1979",153320147,0.85
"1980",153320148,0.9
"1981",153320149,1.39
"1982",153320150,1.14
"1983",153320151,1.14
"1984",153320152,1.31
"1985",153320153,0.8
"1986",153320154,0.95
"1987",153320155,1.35
"1988",153320156,1
"1989",153320159,0.82
"1990",153320162,1.1
"1991",153320163,1.51
"1992",153320164,0.53
"1993",153320165,0.865
"1994",153320166,0.95
"1995",153320167,0.805
"1996",153320168,1.16
"1997",153320172,0.83
"1998",153320176,1.095
"1999",153320179,0.88
"2000",153320182,1.06
"2001",153320184,0.87
"2002",153320185,1.17
"2003",153320186,1.12
"2004",153320187,0.41
"2005",153320188,1.17
"2006",153320190,0.99
"2007",153320191,1.24
"2008",153320192,0.02
"2009",153320193,0.695
"2010",153320195,0.025
"2011",153320196,1.04
"2012",153320197,1.39
"2013",153320198,1.03
"2014",153320200,1.2
"2015",153320202,0.95
"2016",153320206,0.595
"2017",153320210,0.705
"2018",153320211,0.41
"2019",153320212,0.895
"2020",153320464,0.275
"2021",153320466,0.65
"2022",153320468,0.42
"2023",153320470,0.745
"2024",153327546,0.55
"2025",153327547,0.72
"2026",153327548,0.83
"2027",153327549,0.45
"2028",153327550,0.99
"2029",153327551,0.575
"2030",153327552,1.13
"2031",153327553,0.615
"2032",153327554,0.66
"2033",153327555,0.14
"2034",153327556,0.59
"2035",153327557,0.26
"2036",153327559,0.35
"2037",153327560,0.655
"2038",153327561,0.66
"2039",153327564,0.47
"2040",153327581,0.6
"2041",153327582,0.78
"2042",153327583,0.89
"2043",153327584,0.27
"2044",153327585,0.9
"2045",153327586,0.63
"2046",153327588,0.485
"2047",153327589,0.865
"2048",153327590,0.76
"2049",153327591,0.39
"2050",153327592,0.79
"2051",153327595,1
"2052",153327596,0.585
"2053",153327597,0.825
"2054",153327598,1.17
"2055",153327602,1.06
"2056",153327603,0.7075
"2057",153327605,0.875
"2058",153327606,0.34
"2059",153327607,0.64
"2060",153327748,0.56
"2061",153327749,0.49
"2062",153327750,0.08
"2063",153327751,0.34
"2064",153327753,0.37
"2065",153327756,0.93
"2066",153327757,0.56
"2067",153327758,0.515
"2068",153327759,0.84
"2069",153327760,0.83
"2070",153327761,0.78
"2071",153327762,0.28
"2072",153327764,0.675
"2073",153327765,0.65
"2074",153327766,0.715
"2075",153327768,1.03
"2076",153327770,0.945
"2077",153327771,0.86
"2078",153327773,1.025
"2079",153327774,0.165
"2080",153327776,0.55
"2081",153327777,0.52
"2082",153327778,0.02
"2083",153327779,0.885
